open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_high,pre_low,pre_close,daily_open,daily_high,daily_low,daily_close,first_fifteen_open,first_fifteen_high,first_fifteen_low,first_fifteen_close,first_thirty_open,first_thirty_high,first_thirty_low,first_thirty_close,first_hour_open,first_hour_high,first_hour_low,first_hour_close,ten_thirty_to_close_open,ten_thirty_to_close_high,ten_thirty_to_close_low,ten_thirty_to_close_close,second_fifteen_open,second_fifteen_high,second_fifteen_low,second_fifteen_close,second_thirty_open,second_thirty_high,second_thirty_low,second_thirty_close,second_hour_open,second_hour_high,second_hour_low,second_hour_close,eleven_thirty_to_close_open,eleven_thirty_to_close_high,eleven_thirty_to_close_low,eleven_thirty_to_close_close,third_fifteen_open,third_fifteen_high,third_fifteen_low,third_fifteen_close,third_thirty_open,third_thirty_high,third_thirty_low,third_thirty_close,third_hour_open,third_hour_high,third_hour_low,third_hour_close,twelve_thirty_to_close_open,twelve_thirty_to_close_high,twelve_thirty_to_close_low,twelve_thirty_to_close_close,float,shares,market_cap,pre_high_gte_daily_high,second_fifteen_high10P_gte_first_fifteen_close,second_thirty_high10P_gte_first_thirty,daily_high_gt_pre_high10P,f_0_v_c,f_0_v_t,f_0_fr_c,f_0_fr_t,f_1_v_c,f_1_v_t,f_1_fr_c,f_1_fr_t,f_2_v_c,f_2_v_t,f_2_fr_c,f_2_fr_t,f_3_v_c,f_3_v_t,f_3_fr_c,f_3_fr_t,f_4_v_c,f_4_v_t,f_4_fr_c,f_4_fr_t,f_5_v_c,f_5_v_t,f_5_fr_c,f_5_fr_t,f_6_v_c,f_6_v_t,f_6_fr_c,f_6_fr_t,f_7_v_c,f_7_v_t,f_7_fr_c,f_7_fr_t
3.19,3.25,2.32,2.47,35292800,2020-11-19 06:00:00,MDGS,2020-11-19,2.02,57.92079207920792,True,2.07,3.48,2.05,2.9398,2.9388,3.25,2.32,2.46,2.9388,3.25,2.67,2.8,2.9388,3.25,2.484,2.5499,2.9388,3.25,2.46,2.65,2.65,2.74,2.32,2.46,2.8061,2.95,2.484,2.5499,2.54,2.67,2.46,2.65,2.65,2.74,2.4,2.435,2.435,2.74,2.32,2.46,2.54,2.6,2.46,2.4916,2.65,2.7,2.55,2.62,2.435,2.515,2.32,2.42,2.41,2.74,2.38,2.46,0.0,23.29,47.05,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.69,5.9,4.84,5.6,16452085,2021-06-14 05:00:00,MDIA,2021-06-14,3.84,48.17708333333335,True,7.15,7.25,5.1,5.1103,5.11,5.9,4.84,5.23,5.11,5.72,5.1,5.4277,5.11,5.9,5.1,5.34,5.11,5.9,4.84,4.9504,4.9538,5.63,4.85,5.23,5.4263,5.9,5.2,5.34,5.3699,5.58,4.84,4.9504,4.9538,5.38,4.85,5.05,5.08,5.63,4.88,5.23,5.3699,5.58,4.84,5.0197,4.9538,5.38,4.85,5.1699,5.08,5.53,4.95,5.05,5.0691,5.63,4.88,5.23,1.92,7.12,27.34,True,True,True,False,22943.0,3387856.0,0.011949479166666667,1.7645083333333333,41164.0,3429020.0,0.021439583333333335,1.7859479166666667,7261.0,3436281.0,0.003781770833333333,1.7897296875,1172.0,3437453.0,0.0006104166666666667,1.7903401041666667,5270.0,3442723.0,0.0027447916666666666,1.7930848958333334,3066.0,3446832.0,0.001596875,1.795225,2324.0,3449156.0,0.0012104166666666667,1.7964354166666667,4651.0,3453807.0,0.0024223958333333333,1.7988578125
26.3,27.9,9.706,11.1,6592027,2020-10-12 05:00:00,MDLY,2020-10-12,5.951,341.9425306671148,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.45,12.94,7.3101,7.98,30148278,2021-06-10 05:00:00,MDLY,2021-06-10,5.84,96.06164383561644,True,10.88,13.32,9.67,11.15,11.15,12.94,7.3101,8.0,11.15,12.94,10.74,11.32,11.15,12.94,10.1,10.67,11.15,12.94,9.9,10.1,10.11,10.4,7.3101,8.0,11.28,11.68,10.1,10.67,10.643,11.19,9.9,10.1,10.11,10.4,9.0,9.5912,9.6499,10.13,7.3101,8.0,10.643,11.19,10.1,10.33,10.11,10.4,9.0,9.751,9.6499,10.13,9.15,9.35,9.4,9.4999,7.3101,8.0,,,,True,True,True,False,5911.0,5430860.0,,,9771.0,5440631.0,,,20572.0,5461203.0,,,9330.0,5470533.0,,,7060.0,5477593.0,,,4436.0,5487000.0,,,10179.0,5497179.0,,,5969.0,5503148.0,,
2.02,6.13,1.99,2.85,137500530,2020-10-14 05:00:00,MDRR,2020-10-14,1.165,73.39055793991416,True,2.47,2.74,1.93,2.74,2.8,6.13,1.99,2.71,2.8,3.9,1.99,3.76,2.8,6.13,1.99,6.035,2.8,6.13,1.99,3.72,3.72,4.74,2.61,2.71,3.75,6.13,3.3,6.035,6.05,6.13,3.54,3.72,3.72,4.74,3.31,3.7399,3.72,4.08,2.61,2.71,6.05,6.13,3.92,4.06,3.72,3.98,3.31,3.6601,3.72,4.0,3.29,3.5201,3.521,4.08,2.61,2.71,5.05,5.86,6.83,False,True,True,True,57842.0,1321501.0,0.011453861386138613,0.26168336633663364,9167.0,1330668.0,0.0018152475247524753,0.2634986138613861,59586.0,1390254.0,0.011799207920792079,0.2752978217821782,10664.0,1400918.0,0.002111683168316832,0.27740950495049504,15906.0,1416824.0,0.0031497029702970297,0.2805592079207921,9653.0,1434200.0,0.0019114851485148516,0.284,4995.0,1439195.0,0.0009891089108910892,0.2849891089108911,12296.0,1451491.0,0.0024348514851485147,0.2874239603960396
11.09,11.38,10.57,10.9,14012178,2020-10-14 05:00:00,MDRX,2020-10-14,8.31,33.453670276774965,True,11.75,11.85,10.811,11.23,11.2193,11.38,10.57,10.92,11.2193,11.38,10.8,10.8601,11.2193,11.38,10.8,11.105,11.2193,11.38,10.57,10.8034,10.8,11.1,10.61,10.92,10.85,11.18,10.85,11.105,11.1,11.18,10.57,10.8034,10.8,11.01,10.61,10.92,10.9296,11.1,10.68,10.92,11.1,11.18,10.6301,10.72,10.8,10.94,10.61,10.7528,10.9296,11.1,10.785,10.825,10.825,10.92,10.68,10.92,138.28,140.19,1164.98,True,True,True,False,300.0,20801545.0,2.1695111368238356e-06,0.1504306118021406,100.0,20801645.0,7.231703789412785e-07,0.15043133497251954,195.0,20801840.0,1.4101822389354933e-06,0.15043274515475846,0.0,20801840.0,0.0,0.15043274515475846,100.0,20801940.0,7.231703789412785e-07,0.1504334683251374,1100.0,20803240.0,7.954874168354064e-06,0.15044286954006364,1295.0,20804535.0,9.365056407289558e-06,0.15045223459647092,982.0,20805517.0,7.1015331212033555e-06,0.15045933612959214
6.36,7.88,5.41,6.1,30812237,2020-11-10 06:00:00,MEDS,2020-11-10,4.3,47.90697674418606,True,8.1,8.34,5.95,6.11,6.12,7.88,5.41,5.96,6.12,6.5695,5.88,6.05,6.12,6.5695,5.43,5.48,6.12,6.5695,5.41,5.7,5.7,7.88,5.52,5.96,6.06,6.5695,5.43,5.48,5.47,5.83,5.41,5.7,5.7,6.0,5.61,5.6101,5.61,7.88,5.52,5.96,5.47,5.74,5.41,5.5901,5.7,6.0,5.61,5.66,5.61,6.0,5.52,5.58,5.58,7.88,5.56,5.96,3.28,8.09,34.79,True,True,True,False,624.0,4659083.0,0.0001902439024390244,1.4204521341463414,200.0,4659283.0,6.097560975609756e-05,1.4205131097560975,0.0,4659283.0,0.0,1.4205131097560975,300.0,4659583.0,9.146341463414634e-05,1.4206045731707317,0.0,4659583.0,0.0,1.4206045731707317,599.0,4660182.0,0.0001826219512195122,1.4207871951219513,646.0,4660828.0,0.00019695121951219513,1.4209841463414634,4180.0,4665008.0,0.001274390243902439,1.422258536585366
6.31,10.82,5.86,6.67,195080530,2021-06-10 05:00:00,MEDS,2021-06-10,4.08,54.65686274509802,True,4.24,6.89,4.08,6.5,6.5,10.82,5.86,6.54,6.5,7.2,5.86,6.42,6.5,7.23,5.86,7.02,6.5,7.39,5.86,6.9087,6.9079,10.82,6.45,6.54,6.47,7.23,5.95,7.02,7.02,7.39,5.95,6.9087,6.9079,10.0,6.63,9.06,9.0754,10.82,6.45,6.54,7.02,7.39,5.95,6.5641,6.9079,8.87,6.63,8.325,9.0754,10.82,8.81,9.9599,9.9399,10.16,6.45,6.54,3.28,8.09,33.01,False,True,True,True,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268,0.0,498361.0,0.0,0.15193932926829268
8.96,9.49,6.57,7.17,96244095,2021-07-01 05:00:00,MEDS,2021-07-01,4.42,102.71493212669688,True,6.5699,9.54,4.46,8.99,8.981,9.49,6.57,7.11,8.981,9.49,8.06,8.32,8.981,9.49,7.55,7.66,8.981,9.49,7.5,7.856,7.8599,8.16,6.57,7.11,8.32,8.75,7.55,7.66,7.66,8.2,7.5,7.856,7.8599,8.16,6.9601,7.145,7.16,7.98,6.57,7.11,7.66,8.2,7.5,7.83,7.8599,8.16,7.04,7.18,7.16,7.98,7.0,7.14,7.14,7.58,6.57,7.11,3.28,8.09,35.76,True,True,True,False,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585,0.0,201876263.0,0.0,61.547641158536585
12.91,13.7,11.35,11.4,15291994,2021-01-11 06:00:00,MESO,2021-01-11,8.66,49.07621247113164,True,18.17,18.37,12.27,13.075,13.075,13.7,11.12,11.31,13.075,13.48,12.15,12.3438,13.075,13.48,11.55,11.73,13.075,13.7,11.55,12.2416,12.25,13.1299,11.12,11.31,12.345,12.739,11.55,11.73,11.73,13.7,11.6,12.2416,12.25,12.6699,11.8,11.91,11.9158,13.1299,11.12,11.31,11.73,12.6494,11.6,12.47,12.25,12.6699,11.96,12.1545,11.9158,13.1299,11.85,12.78,12.7763,12.91,11.12,11.31,101.86,117.27,1015.56,True,True,True,False,131.0,42974643.0,1.2860789318672687e-06,0.4218991066169252,0.0,42974643.0,0.0,0.4218991066169252,0.0,42974643.0,0.0,0.4218991066169252,227.0,42974870.0,2.2285489888081683e-06,0.421901335165914,440.0,42975310.0,4.319654427645788e-06,0.42190565482034165,245.0,42975955.0,2.4052621244845866e-06,0.4219119870410367,1560.0,42977515.0,1.5315138425289614e-05,0.421927302179462,1393.0,42978908.0,1.3675633222069508e-05,0.4219409778126841
3.79,4.2699,2.94,3.05,56323501,2021-02-05 06:00:00,METX,2021-02-05,2.74,38.32116788321167,True,3.62,4.28,3.5,3.865,3.8626,4.2699,2.94,3.02,3.8626,4.2699,3.32,3.477,3.8626,4.2699,3.32,3.45,3.8626,4.2699,3.32,3.66,3.67,3.83,2.94,3.02,3.48,3.64,3.32,3.45,3.4511,3.88,3.39,3.66,3.67,3.83,3.32,3.3619,3.3614,3.43,2.94,3.02,3.4511,3.73,3.39,3.6132,3.67,3.83,3.42,3.51,3.3614,3.43,2.97,3.08,3.08,3.29,2.94,3.02,24.87,55.66,152.51,True,True,True,False,16813.0,112615714.0,0.0006760353839967832,4.5281750703659025,42641.0,112658355.0,0.0017145556895858463,4.529889626055488,42372.0,112700727.0,0.001703739445114596,4.531593365500603,18934.0,112719661.0,0.000761318858061922,4.532354684358665,32434.0,112752095.0,0.0013041415359871331,4.533658825894652,34016.0,112804180.0,0.001367752312022517,4.535753116204262,44821.0,112849001.0,0.0018022114997989546,4.5375553277040614,33392.0,112882393.0,0.0013426618415761963,4.538897989545637
19.8838,21.95,18.93,21.16,15228236,2021-04-13 05:00:00,MFNC,2021-04-13,13.17,50.977980258162496,True,17.75,20.5,17.72,19.57,19.57,21.95,18.93,21.42,19.57,21.64,18.93,21.64,19.57,21.95,18.93,20.57,19.57,21.95,18.93,20.71,20.7882,21.42,20.02,21.42,21.64,21.95,19.38,20.57,20.5726,21.2,19.67,20.71,20.7882,21.18,20.02,20.67,20.63,21.42,20.24,21.42,20.5726,21.2,19.78,20.05,20.7882,21.0,20.02,20.3,20.63,20.86,20.24,20.6007,20.57,21.42,20.39,21.42,9.87,10.52,138.55,False,True,True,False,1342.0,2553745.0,0.00013596757852077002,0.2587380952380952,3862.0,2557607.0,0.00039128672745694025,0.2591293819655522,1270.0,2558877.0,0.0001286727456940223,0.2592580547112462,4005.0,2562882.0,0.0004057750759878419,0.25966382978723407,9449.0,2572331.0,0.0009573454913880446,0.2606211752786221,681.0,2573358.0,6.899696048632219e-05,0.2607252279635258,8628.0,2581986.0,0.0008741641337386019,0.26159939209726446,36543.0,2618529.0,0.0037024316109422494,0.2653018237082067
1.99,2.45,1.53,1.62,204241370,2021-05-06 05:00:00,MITO,2021-05-06,1.2,65.83333333333334,True,1.95,2.38,1.85,2.3,2.29,2.45,1.53,1.62,2.29,2.45,1.98,2.11,2.29,2.45,1.98,2.3004,2.29,2.45,1.98,2.14,2.14,2.24,1.53,1.62,2.11,2.45,2.06,2.3004,2.3098,2.45,2.12,2.14,2.14,2.24,1.64,1.6587,1.6578,1.77,1.53,1.62,2.3098,2.4,2.13,2.39,2.14,2.24,1.73,1.7785,1.6578,1.77,1.54,1.68,1.6858,1.76,1.53,1.62,5.03,54.4,65.28,False,True,True,False,79472.0,59938222.0,0.015799602385685885,11.916147514910536,352576.0,60290798.0,0.07009463220675945,11.986242147117297,140427.0,60431225.0,0.02791789264413519,12.014160039761432,114913.0,60546138.0,0.022845526838966203,12.037005566600397,155211.0,60701349.0,0.030857057654075547,12.067862624254474,73827.0,60852798.0,0.014677335984095428,12.097971769383697,305718.0,61158516.0,0.06077892644135189,12.15875069582505,119551.0,61278067.0,0.023767594433399604,12.18251829025845
2.01,2.1,1.6,1.77,34324491,2021-06-02 05:00:00,MITO,2021-06-02,1.45,38.620689655172406,True,2.13,2.15,1.93,2.0,2.0,2.1,1.6,1.79,2.0,2.1,1.86,1.945,2.0,2.1,1.85,1.85,2.0,2.1,1.76,1.77,1.78,1.85,1.6,1.79,1.9416,2.05,1.85,1.85,1.8589,1.93,1.76,1.77,1.78,1.85,1.73,1.74,1.74,1.8,1.6,1.79,1.8589,1.93,1.81,1.845,1.78,1.85,1.7301,1.8084,1.74,1.8,1.67,1.6801,1.68,1.79,1.6,1.79,5.03,54.4,78.88,True,True,True,False,34913.0,8505750.0,0.0069409542743538765,1.6910039761431412,12503.0,8518253.0,0.002485685884691849,1.693489662027833,26213.0,8544466.0,0.005211332007952286,1.6987009940357853,29887.0,8574353.0,0.005941749502982107,1.7046427435387674,57527.0,8631880.0,0.011436779324055665,1.7160795228628232,45912.0,8747725.0,0.009127634194831013,1.739110337972167,33814.0,8781539.0,0.006722465208747515,1.7458328031809145,62716.0,8844255.0,0.012468389662027833,1.7583011928429424
27.2266,27.4,26.9,26.96,1368048,2021-05-24 05:00:00,MMAC,2021-05-24,17.1,59.21988304093566,True,27.07,27.5,26.98,27.2884,27.23,27.4,26.9,26.96,27.23,27.3,27.05,27.15,27.23,27.3,27.02,27.1,27.23,27.3,27.02,27.05,27.05,27.4,26.9,26.96,27.15,27.185,27.02,27.1,27.1001,27.18,27.02,27.05,27.05,27.4,27.02,27.03,27.03,27.18,26.9,26.96,27.1001,27.18,27.02,27.05,27.05,27.4,27.05,27.06,27.03,27.1,27.01,27.015,27.02,27.18,26.9,26.96,4.54,5.82,99.52,True,True,True,False,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555,0.0,2436272.0,0.0,0.5366237885462555
8.42,9.66,7.8,8.58,129950395,2021-02-16 06:00:00,MMAT,2021-02-16,5.7,47.719298245614034,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.58,12.3,8.64,10.14,132269055,2021-06-15 05:00:00,MMAT,2021-06-15,7.16,33.798882681564244,True,9.72,9.88,8.86,8.945,8.9586,12.3,8.64,10.14,8.9586,9.78,8.64,9.62,8.9586,10.34,8.64,10.23,8.9586,10.66,8.64,10.0812,10.08,12.3,9.42,10.14,9.62,10.34,9.06,10.23,10.223,10.66,9.42,10.0812,10.08,10.5,9.42,10.4564,10.44,12.3,9.88,10.14,10.223,10.66,9.54,10.28,10.08,10.36,9.42,10.19,10.44,12.3,10.024,12.13,12.1368,12.2,9.88,10.14,,,,False,True,True,True,21754.0,44434432.0,,,10946.0,44445378.0,,,14332.0,44459710.0,,,7396.0,44467106.0,,,9188.0,44476294.0,,,12570.0,44499269.0,,,16831.0,44516100.0,,,55836.0,44571936.0,,
17.8,21.76,16.14,19.84,201314575,2021-06-21 05:00:00,MMAT,2021-06-21,12.54,41.945773524720906,True,17.5,19.32,16.68,18.4744,18.4798,21.76,16.14,20.62,18.4798,19.98,17.66,19.74,18.4798,21.76,17.66,18.6998,18.4798,21.76,17.32,18.164,18.16,20.64,16.14,20.62,19.74,21.76,18.54,18.6998,18.7,19.58,17.32,18.164,18.16,18.6,16.14,16.78,16.8,20.64,16.6,20.62,18.7,19.58,17.86,18.2998,18.16,18.6,16.14,16.4,16.8,18.36,16.6,18.199,18.2,20.64,17.42,20.62,,,,False,True,True,True,23184.0,331454085.0,,,104577.0,331558662.0,,,63177.0,331621839.0,,,12112.0,331633951.0,,,21433.0,331655384.0,,,35383.0,331713944.0,,,16284.0,331730228.0,,,37742.0,331767970.0,,
2.895,3.57,2.67,3.52,14750753,2021-04-23 05:00:00,MNMD,2021-04-23,2.13,35.91549295774649,True,2.77,3.15,2.68,3.09,3.09,3.57,2.67,3.53,3.09,3.15,2.75,2.84,3.09,3.15,2.745296,2.79,3.09,3.15,2.67,2.7564,2.75,3.57,2.69,3.53,2.8448,3.0,2.745296,2.79,2.7891,2.83,2.67,2.7564,2.75,2.93,2.69,2.93,2.9289,3.57,2.88,3.53,2.7891,2.83,2.67,2.79,2.75,2.8,2.69,2.77,2.9289,3.03,2.88,2.95,2.95,3.57,2.93,3.53,286.31,326.13,694.66,False,True,True,True,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017,0.0,623718978.0,0.0,2.1784743040760017
9.85,10.81,7.8,8.74,27705172,2021-03-10 06:00:00,MNOV,2021-03-10,5.68,73.41549295774648,True,11.42,12.35,9.09,9.87,9.9,10.81,7.8,8.44,9.9,10.81,9.26,9.6581,9.9,10.81,8.61,8.7,9.9,10.81,8.34,8.64,8.64,9.18,7.8,8.44,9.76,10.65,8.61,8.7,8.72,9.23,8.34,8.64,8.64,9.18,7.9,8.05,8.0499,8.82,7.8,8.44,8.72,9.23,8.61,8.76,8.64,9.18,8.2649,8.4708,8.0499,8.35,7.8,7.995,7.99,8.82,7.81,8.44,41.96,47.53,269.97,True,True,True,False,11354.0,40813005.0,0.0002705910390848427,0.9726645614871307,17147.0,40830152.0,0.0004086510962821735,0.9730732125834127,11424.0,40841576.0,0.00027225929456625356,0.973345471877979,27333.0,40868909.0,0.0006514061010486177,0.9739968779790277,10141.0,40879050.0,0.00024168255481410867,0.9742385605338417,39702.0,40964562.0,0.000946186844613918,0.9762765014299333,14057.0,40978619.0,0.0003350095328884652,0.9766115109628217,17403.0,40996022.0,0.0004147521448999047,0.9770262631077217
5.01,5.09,4.01,4.2,22345415,2021-06-21 05:00:00,MNOV,2021-06-21,3.76,33.24468085106383,True,5.63,5.95,4.78,4.85,4.84,5.09,4.01,4.15,4.84,5.09,4.63,4.7003,4.84,5.09,4.63,4.73,4.84,5.09,4.36,4.39,4.3998,4.48,4.01,4.15,4.7,4.85,4.64,4.73,4.72,4.97,4.36,4.39,4.3998,4.47,4.27,4.41,4.41,4.48,4.01,4.15,4.72,4.97,4.53,4.58,4.3998,4.47,4.27,4.35,4.41,4.48,4.26,4.325,4.33,4.41,4.01,4.15,41.96,47.53,178.71,True,True,True,False,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642,0.0,2621018.0,0.0,0.06246468064823642
11.05,11.6,8.31,8.51,1976776,2021-01-28 06:00:00,MNPR,2021-01-28,6.6,67.42424242424245,True,16.41,19.7,9.69,10.1,10.0,11.6,8.31,8.82,10.0,11.1396,9.59,10.3001,10.0,11.6,9.59,10.67,10.0,11.6,9.59,9.8,9.8999,9.99,8.31,8.82,10.3,11.6,10.12,10.67,10.67,10.75,9.7,9.8,9.8999,9.99,8.31,9.03,9.03,9.4998,8.5,8.82,10.67,10.75,10.3,10.4,9.8999,9.99,8.31,8.7293,9.03,9.27,8.54,8.71,8.715,9.4998,8.5,8.82,4.15,12.14,80.12,True,True,True,False,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699,0.0,2768524.0,0.0,0.6671142168674699
15.95,17.01,9.6,10.6,8332852,2021-02-11 06:00:00,MNPR,2021-02-11,8.4,89.88095238095237,True,12.17,19.95,8.4,14.93,14.8,17.01,9.6,10.6,14.8,17.01,12.55,12.676,14.8,17.01,11.86,12.54,14.8,17.01,10.15,10.25,10.28,11.3,9.6,10.6,12.73,13.93,11.86,12.54,12.5799,13.63,10.15,10.25,10.28,10.88,9.6,9.81,9.8,11.3,9.6,10.6,12.5799,13.63,10.4,10.65,10.28,10.88,9.6,9.8383,9.8,11.3,9.62,9.8,9.8499,10.78,9.6,10.6,4.15,12.14,101.98,True,True,True,False,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264,0.0,5638822.0,0.0,1.3587522891566264
2.31,2.46,1.71,1.89,70859247,2020-11-06 06:00:00,MOGO,2020-11-06,1.34,72.38805970149254,True,1.68,2.75,1.38,2.095,2.1,2.46,1.71,1.9,2.1,2.46,2.04,2.09,2.1,2.46,1.95,2.006,2.1,2.46,1.95,2.099,2.0958,2.13,1.71,1.9,2.0898,2.4,1.95,2.006,2.01,2.13,1.95,2.099,2.0958,2.13,1.72,1.745,1.745,2.05,1.71,1.9,2.01,2.09,1.97,2.03,2.0958,2.13,1.75,1.785,1.745,1.82,1.71,1.78,1.78,2.05,1.75,1.9,46.95,59.59,79.85,True,True,True,False,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284,0.0,5983819.0,0.0,0.12745088391906284
1.51,1.62,1.31,1.39,143886500,2021-04-30 05:00:00,MOTS,2021-04-30,1.09,38.53211009174311,True,1.4,1.75,1.09,1.5,1.4999,1.62,1.31,1.4,1.4999,1.58,1.37,1.37,1.4999,1.58,1.365,1.5118,1.4999,1.62,1.365,1.505,1.5,1.53,1.31,1.4,1.38,1.52,1.365,1.5118,1.51,1.62,1.43,1.505,1.5,1.53,1.38,1.4074,1.405,1.43,1.31,1.4,1.51,1.62,1.43,1.58,1.5,1.53,1.42,1.43,1.405,1.43,1.36,1.4182,1.41,1.43,1.31,1.4,41.4,42.23,46.03,True,True,True,False,100.0,269985629.0,2.4154589371980677e-06,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175,0.0,269985629.0,0.0,6.5213920048309175
2.98,4.25,2.73,3.6,86879134,2020-12-18 06:00:00,MREO,2020-12-18,2.21,34.841628959276015,True,3.13,3.2,2.88,2.92,2.92,4.25,2.73,3.5001,2.92,3.04,2.73,2.755,2.92,3.59,2.73,3.24,2.92,3.9,2.73,3.7687,3.7641,4.25,3.24,3.5001,2.76,3.59,2.73,3.24,3.2489,3.9,3.12,3.7687,3.7641,4.25,3.49,3.55,3.55,3.77,3.24,3.5001,3.2489,3.59,3.12,3.19,3.7641,4.25,3.57,4.1389,3.55,3.73,3.32,3.33,3.32,3.77,3.24,3.5001,59.64,106.27,234.86,False,True,True,True,31958.0,23529092.0,0.0005358484238765929,0.3945186452045607,8296.0,23537388.0,0.00013910127431254193,0.39465774647887325,697.0,23538085.0,1.1686787391012744e-05,0.39466943326626425,18644.0,23556729.0,0.0003126089872568746,0.3949820422535211,19441.0,23576170.0,0.000325972501676727,0.39530801475519783,6035.0,23585722.0,0.0001011904761904762,0.39546817572099263,14701.0,23600423.0,0.000246495640509725,0.39571467136150235,2115.0,23602538.0,3.546277665995976e-05,0.3957501341381623
2.7,5.7,1.88,3.76,169098830,2020-10-21 05:00:00,MRIN,2020-10-21,1.51,78.80794701986756,True,4.02,4.06,2.27,2.36,2.37,5.7,1.88,3.53,2.37,2.86,2.0,2.075,2.37,2.86,2.0,2.03,2.37,2.86,1.88,1.9784,1.9798,5.7,1.92,3.53,2.07,2.2,2.0,2.03,2.03,2.18,1.88,1.9784,1.9798,4.09,1.92,2.81,2.82,5.7,2.8,3.53,2.03,2.18,1.88,1.91,1.9798,4.09,1.92,3.6486,2.82,5.7,2.8,4.49,4.48,5.4,3.08,3.53,9.95,10.3,15.55,False,True,True,True,2250.0,1385136.0,0.00022613065326633166,0.13920964824120602,0.0,1385136.0,0.0,0.13920964824120602,107.0,1385243.0,1.0753768844221106e-05,0.13922040201005026,128.0,1385371.0,1.2864321608040201e-05,0.13923326633165828,10887.0,1396258.0,0.0010941708542713568,0.14032743718592966,53527.0,1461089.0,0.005379597989949749,0.14684311557788945,46079.0,1507168.0,0.00463105527638191,0.15147417085427137,38795.0,1545963.0,0.003898994974874372,0.15537316582914573
