open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up
14.6003,17.5,8.33,8.6,49752934,2021-02-10 06:00:00,VYNT,2021-02-10,5.77,153.03812824956674,True
12.76,16.4,9.25,10.1,20088410,2021-02-10 06:00:00,OLB,2021-02-10,7.45,71.2751677852349,True
5.4,9.07,5.2,5.82,2050121,2021-02-09 06:00:00,RELI,2021-02-09,0.3905,1282.8425096030728,True
6.22,8.45,4.91,5.1,50909850,2020-08-18 05:00:00,MICT,2020-08-18,3.5,77.71428571428571,True
13.19,14.48,10.38,11.21,166979166,2020-11-09 06:00:00,ACB,2020-11-09,9.79,34.72931562819204,True
14.1,15.72,12.6,14.4,22098526,2020-06-29 05:00:00,GNOG,2020-06-29,10.09,39.742319127849356,True
1.67,1.92,1.23,1.44,16985116,2020-07-10 05:00:00,RETO,2020-07-10,1.04,60.57692307692306,True
3.03,3.66,2.13,2.34,133585966,2021-02-22 06:00:00,RETO,2021-02-22,1.18,156.77966101694915,True
9.14,9.82,5.65,6.33,100290859,2021-02-12 06:00:00,CLEU,2021-02-12,4.05,125.67901234567903,True
13.36,16.28,11.92,12.8,41658427,2020-09-15 05:00:00,MRNS,2020-09-15,8.44,58.29383886255925,True
3.85,4.15,2.12,2.22,102781713,2020-07-27 05:00:00,SCKT,2020-07-27,1.4601,163.68056982398465,True
3.79,4.5,2.41,2.55,170926890,2020-10-23 05:00:00,SCKT,2020-10-23,1.46,159.58904109589042,True
3.71,3.74,2.84,3.08,28737171,2020-10-28 05:00:00,SCKT,2020-10-28,2.52,47.22222222222222,True
10.19,35.0,9.17,20.68,227120510,2021-02-16 06:00:00,SCKT,2021-02-16,3.24,214.50617283950612,True
14.0,18.62,11.55,11.74,24453942,2021-02-25 06:00:00,SCKT,2021-02-25,10.1,38.61386138613862,True
3.6,3.6,2.88,3.15,27165806,2021-02-10 06:00:00,NEPT,2021-02-10,2.61,37.93103448275863,True
9.24,9.25,6.41,7.12,12426525,2020-08-14 05:00:00,TLC,2020-08-14,5.11,80.82191780821917,True
6.48,7.1,5.51,5.94,3819338,2020-10-07 05:00:00,TLC,2020-10-07,4.4,47.272727272727266,True
7.07,7.5,5.61,6.37,18017210,2021-05-25 05:00:00,TLC,2021-05-25,4.89,44.58077709611453,True
9.99,11.85,8.75,11.81,3384784,2020-08-17 05:00:00,LMPX,2020-08-17,7.4,35.0,True
13.64,14.4,6.9,6.99,6523014,2020-08-12 05:00:00,MNPR,2020-08-12,7.3928,84.50384157558706,True
11.05,11.6,8.31,8.51,1976776,2021-01-28 06:00:00,MNPR,2021-01-28,6.6,67.42424242424245,True
15.95,17.01,9.6,10.6,8332852,2021-02-11 06:00:00,MNPR,2021-02-11,8.4,89.88095238095237,True
19.94,28.7,13.8001,14.91,116590760,2021-02-04 06:00:00,AVXL,2021-02-04,10.38,92.10019267822736,True
0.9808,1.55,0.8203,0.9026,98659254,2020-06-18 05:00:00,FAMI,2020-06-18,0.5699,72.10036848569925,True
1.04,1.67,0.9311,1.07,253965400,2020-08-14 05:00:00,FAMI,2020-08-14,0.762,36.482939632545936,True
1.93,2.27,1.48,1.54,32349126,2021-03-15 05:00:00,FAMI,2021-03-15,1.45,33.10344827586207,True
3.08,7.07,3.06,4.3,200351360,2020-07-21 05:00:00,MTP,2020-07-21,1.7,81.17647058823529,True
2.69,4.33,2.6,2.72,150912210,2020-08-14 05:00:00,MTP,2020-08-14,1.87,43.85026737967913,True
2.89,2.97,2.3,2.56,30192301,2020-08-21 05:00:00,MTP,2020-08-21,2.1,37.61904761904762,True
2.26,2.79,1.83,1.97,93178273,2020-06-01 05:00:00,DGLY,2020-06-01,1.12,101.78571428571425,True
3.59,5.35,3.5,5.0,102226476,2020-06-08 05:00:00,DGLY,2020-06-08,2.54,41.33858267716535,True
2.41,2.8,1.62,1.74,165795800,2021-01-21 06:00:00,CLSN,2021-01-21,1.275,89.01960784313728,True
3.02,3.48,2.25,2.29,100958049,2021-02-11 06:00:00,CLSN,2021-02-11,1.95,54.871794871794876,True
3.16,3.25,2.63,2.81,340448310,2021-02-22 06:00:00,CLSN,2021-02-22,1.9,66.31578947368423,True
3.88,3.89,2.95,3.19,48071031,2020-12-22 06:00:00,AMTX,2020-12-22,2.36,64.40677966101696,True
7.12,11.0,6.86,8.8,63632957,2021-01-25 06:00:00,AMTX,2021-01-25,4.4,61.81818181818181,True
13.9,15.0,11.1,11.27,8860704,2020-09-24 05:00:00,SSP,2020-09-24,10.47,32.76026743075453,True
3.54,4.39,3.4,4.07,142203390,2021-01-15 06:00:00,OBSV,2021-01-15,2.52,40.476190476190474,True
6.09,6.82,4.15,4.63,62093949,2020-07-14 05:00:00,IMV,2020-07-14,3.0,103.0,True
12.53,18.5,8.01,8.22,33994464,2021-01-29 06:00:00,SIEB,2021-01-29,3.71,237.73584905660377,True
6.27,6.99,5.3,5.87,14510449,2021-03-11 06:00:00,SIEB,2021-03-11,4.3,45.813953488372086,True
6.0,8.0,4.55,4.75,6238547,2020-07-14 05:00:00,EBON,2020-07-14,4.59,30.718954248366014,True
3.0396,3.07,2.98,3.04,11383097,2020-11-03 06:00:00,ALSK,2020-11-03,1.91,59.14136125654451,True
6.8,6.84,2.38,2.65,89815761,2020-06-17 05:00:00,UONEK,2020-06-17,2.74,148.1751824817518,True
4.97,5.63,3.76,4.15,73086713,2020-06-19 05:00:00,UONEK,2020-06-19,3.63,36.91460055096419,True
1.2,1.86,1.06,1.55,266156960,2020-07-20 05:00:00,TNXP,2020-07-20,0.81,48.14814814814814,True
1.02,1.02,0.6905,0.7,148963240,2020-12-07 06:00:00,TNXP,2020-12-07,0.63,61.904761904761905,True
1.6589,1.66,1.33,1.55,153966700,2021-02-08 06:00:00,TNXP,2021-02-08,1.27,30.62204724409449,True
3.37,3.73,2.31,2.67,113145651,2020-06-18 05:00:00,AEMD,2020-06-18,1.41,139.00709219858157,True
2.91,3.07,2.14,2.26,92877327,2020-12-16 06:00:00,AEMD,2020-12-16,1.62,79.62962962962962,True
11.51,11.55,11.405,11.51,41735871,2021-04-08 05:00:00,ORBC,2021-04-08,7.57,52.04755614266842,True
1.02,1.5,0.9797,1.32,86967255,2021-01-08 06:00:00,PTE,2021-01-08,0.7667,33.03769401330376,True
14.34,16.31,13.76,15.16,3310743,2021-03-01 06:00:00,VACQU,2021-03-01,10.85,32.16589861751152,True
14.56,15.4499,11.21,12.84,1759621,2020-06-16 05:00:00,IDYA,2020-06-16,8.95,62.68156424581007,True
8.0,15.2,6.6,14.63,154663950,2020-07-10 05:00:00,WIMI,2020-07-10,3.84,108.33333333333334,True
19.13,29.5,18.37,24.74,57751295,2020-07-13 05:00:00,WIMI,2020-07-13,14.63,30.75871496924127,True
1.64,2.44,1.02,1.05,213865470,2020-09-30 05:00:00,ITRM,2020-09-30,0.6428,155.13378967019287,True
0.87,1.14,0.821,0.841,99723698,2020-12-03 06:00:00,ITRM,2020-12-03,0.65,33.84615384615384,True
2.38,2.74,1.94,2.27,229838720,2021-02-09 06:00:00,ITRM,2021-02-09,1.54,54.54545454545453,True
39.18,43.64,34.36,36.14,1796955,2020-08-05 05:00:00,FLGT,2020-08-05,29.69,31.963624115863922,True
13.78,14.15,12.6,13.59,34226436,2020-09-09 05:00:00,TRIL,2020-09-09,9.46,45.66596194503169,True
17.23,18.57,6.5501,6.77,15580036,2020-09-29 05:00:00,USEG,2020-09-29,4.32,298.84259259259255,True
5.68,7.15,4.72,4.77,106127395,2021-03-25 05:00:00,APOP,2021-03-25,3.49,62.750716332378204,True
15.28,22.03,13.85,14.55,43648052,2021-04-08 05:00:00,VERY,2021-04-08,10.06,51.8886679920477,True
2.48,2.77,2.0,2.01,142220710,2020-11-25 06:00:00,MTC,2020-11-25,1.2,106.66666666666667,True
1.59,1.6,1.33,1.45,26056964,2020-12-01 06:00:00,CRBP,2020-12-01,1.22,30.32786885245903,True
23.85,24.15,18.15,18.6,2962305,2020-07-24 05:00:00,VRDN,2020-07-24,16.425,45.2054794520548,True
17.325,20.55,12.3,18.9,17798400,2020-10-28 05:00:00,VRDN,2020-10-28,7.7985,122.15810732833236,True
1.99,2.45,1.53,1.62,204241370,2021-05-06 05:00:00,MITO,2021-05-06,1.2,65.83333333333334,True
34.18,35.7,31.8501,32.17,2546919,2021-02-09 06:00:00,TMDX,2021-02-09,26.0,31.46153846153846,True
2.34,2.55,1.91,2.18,28877937,2021-02-05 06:00:00,OTLK,2021-02-05,1.79,30.726256983240216,True
9.87,10.6,6.72,6.96,43699582,2021-03-26 05:00:00,ATNF,2021-03-26,5.87,68.14310051107323,True
31.22,38.5,29.3701,37.44,25784490,2020-10-02 05:00:00,NNOX,2020-10-02,23.97,30.24614100959533,True
63.61,64.0,47.26,48.55,28631919,2021-04-05 05:00:00,NNOX,2021-04-05,41.33,53.907573191386405,True
3.3,13.4,2.75,8.15,235290470,2020-10-19 05:00:00,KXIN,2020-10-19,2.07,59.42028985507247,True
5.04,5.0501,3.53,3.77,45590646,2020-11-05 06:00:00,KXIN,2020-11-05,2.77,81.94945848375451,True
8.46,10.19,8.27,9.49,88094149,2020-11-23 06:00:00,KXIN,2020-11-23,6.06,39.603960396039625,True
1.54,3.33,1.4,2.37,227066710,2020-06-16 05:00:00,CLIR,2020-06-16,0.7925,94.3217665615142,True
4.39,4.5,3.21,3.52,6003343,2020-07-02 05:00:00,VERO,2020-07-02,3.19,37.61755485893416,True
3.75,15.97,3.6,5.2,111912807,2021-02-05 06:00:00,AAME,2021-02-05,2.39,56.90376569037657,True
7.4,8.98,7.322,8.9,3089057,2020-06-08 05:00:00,AXAS,2020-06-08,5.526,33.91241404270721,True
4.898,4.9,3.746,3.912,1717511,2020-08-24 05:00:00,AXAS,2020-08-24,3.532,38.674971687429206,True
3.51,3.51,2.71,2.73,26667483,2020-06-17 05:00:00,WATT,2020-06-17,2.21,58.823529411764696,True
5.87,7.69,4.83,7.23,179296540,2021-02-19 06:00:00,WATT,2021-02-19,3.72,57.79569892473118,True
9.45,12.45,6.85,8.2,6204025,2020-06-04 05:00:00,DLPN,2020-06-04,4.4715,111.33847702113384,True
10.7,18.33,10.1,18.33,174577960,2021-03-23 05:00:00,DLPN,2021-03-23,5.45,96.33027522935778,True
29.02,32.5,18.53,19.16,51262729,2021-03-24 05:00:00,DLPN,2021-03-24,18.33,58.31969448990727,True
3.0,6.88,2.83,3.36,29688012,2020-06-10 05:00:00,AVCT,2020-06-10,2.18,37.61467889908256,True
12.49,12.96,7.99,8.35,51521474,2020-08-06 05:00:00,AVCT,2020-08-06,4.84,158.05785123966942,True
6.05,6.06,4.35,4.79,48596843,2020-12-22 06:00:00,JG,2020-12-22,3.19,89.65517241379311,True
10.97,11.0,4.89,4.98,76595025,2021-02-05 06:00:00,JG,2021-02-05,3.98,175.6281407035176,True
3.6,7.97,3.12,4.15,287175030,2021-01-29 06:00:00,CATB,2021-01-29,2.43,48.148148148148145,True
6.05,6.5,4.45,5.08,23751736,2020-08-28 05:00:00,NSYS,2020-08-28,3.96,52.77777777777778,True
10.0,28.99,6.6,20.0,75742847,2020-06-09 05:00:00,IMRN,2020-06-09,2.1001,376.16780153326033,True
10.71,12.78,9.01,9.38,4730036,2020-06-19 05:00:00,IMRN,2020-06-19,7.75,38.19354838709679,True
10.5,19.53,10.13,10.41,67810307,2020-07-20 05:00:00,IMRN,2020-07-20,6.37,64.83516483516483,True
19.59,21.3,13.9,14.81,26592155,2020-07-21 05:00:00,IMRN,2020-07-21,10.41,88.18443804034582,True
14.0,14.0,7.05,7.39,15805032,2020-06-03 05:00:00,HUGE,2020-06-03,3.1,351.61290322580646,True
5.72,6.87,4.12,4.26,22852347,2020-07-30 05:00:00,HUGE,2020-07-30,3.74,52.94117647058822,True
2.86,3.09,2.27,2.39,62120042,2021-03-17 05:00:00,HUGE,2021-03-17,2.07,38.16425120772947,True
3.0,4.32,2.37,2.86,53605177,2020-11-24 06:00:00,ENG,2020-11-24,2.07,44.92753623188407,True
218.9,221.0,183.6,186.83,33562126,2021-01-26 06:00:00,BYND,2021-01-26,158.73,37.90713790713792,True
40.75,54.16,33.33,36.3,25906714,2020-06-19 05:00:00,UONE,2020-06-19,25.0,63.0,True
6.54,6.55,4.2401,4.49,16688871,2020-08-25 05:00:00,UONE,2020-08-25,4.15,57.590361445783124,True
14.41,14.98,13.0,14.35,2493696,2021-02-02 06:00:00,PRTA,2021-02-02,11.0,31.0,True
5.91,6.74,5.2,5.68,67297336,2020-06-30 05:00:00,BLNK,2020-06-30,4.01,47.38154613466335,True
1.981,2.36,0.92,1.17,66880595,2020-10-07 05:00:00,RAVE,2020-10-07,0.514,285.4085603112841,True
1.26,1.3,0.86,0.89,4527669,2020-09-29 05:00:00,ARTL,2020-09-29,0.7999,57.51968996124515,True
1.72,1.73,1.23,1.25,66883990,2021-02-02 06:00:00,ARTL,2021-02-02,1.04,65.38461538461539,True
2.88,3.67,2.5,2.66,252772410,2021-02-12 06:00:00,ARTL,2021-02-12,1.63,76.68711656441718,True
11.56,11.96,9.4,10.56,21743399,2021-01-25 06:00:00,VYNE,2021-01-25,7.52,53.72340425531917,True
2.74,2.89,2.07,2.075,23577799,2020-07-21 05:00:00,LXRX,2020-07-21,2.1,30.47619047619048,True
2.25,2.38,1.71,1.81,102548681,2020-11-17 06:00:00,LXRX,2020-11-17,1.29,74.4186046511628,True
2.35,4.04,2.21,3.08,204340170,2020-12-08 06:00:00,LXRX,2020-12-08,1.73,35.83815028901735,True
2.03,4.96,1.85,4.96,146324200,2020-06-30 05:00:00,POLA,2020-06-30,1.37,48.1751824817518,True
4.16,6.56,3.21,3.69,72516670,2020-09-24 05:00:00,POLA,2020-09-24,1.92,116.66666666666669,True
7.5,8.2,6.96,7.0,1183005,2020-09-24 05:00:00,LOGC,2020-09-24,5.405,38.76040703052728,True
22.08,24.25,19.04,21.6,15856991,2021-04-09 05:00:00,CELC,2021-04-09,14.31,54.29769392033541,True
11.19,13.42,5.3,5.4,36666015,2020-08-04 05:00:00,SSNT,2020-08-04,2.72,311.39705882352933,True
3.86,4.65,3.61,4.13,117877674,2020-08-07 05:00:00,CNDT,2020-08-07,2.26,70.79646017699116,True
4.62,5.19,3.62,3.74,11356491,2021-01-22 06:00:00,CLPS,2021-01-22,3.49,32.378223495702,True
13.32,19.78,10.5,10.84,127547292,2021-02-17 06:00:00,CLPS,2021-02-17,4.9,171.83673469387753,True
20.17,38.82,18.0614,25.66,38409712,2020-07-17 05:00:00,RMBL,2020-07-17,10.72,88.15298507462687,True
9.85,14.5,8.0,8.41,42369797,2021-05-21 05:00:00,JZXN,2021-05-21,7.42,32.74932614555256,True
1.65,3.46,1.53,2.14,635408200,2021-05-04 05:00:00,COCP,2021-05-04,1.24,33.06451612903225,True
2.73,3.21,2.06,2.2,28999164,2020-07-23 05:00:00,ENTX,2020-07-23,1.91,42.93193717277487,True
4.65,7.87,3.97,4.04,361217340,2021-03-11 06:00:00,ENTX,2021-03-11,1.6,190.625,True
6.23,10.16,5.59,6.9,125744511,2021-03-12 06:00:00,ENTX,2021-03-12,4.04,54.207920792079214,True
13.1,19.6,9.5,9.7,34597168,2020-05-29 05:00:00,SNOA,2020-05-29,5.41,142.1441774491682,True
11.4,12.5,9.01,9.8,23770714,2020-07-29 05:00:00,SNOA,2020-07-29,6.46,76.47058823529413,True
13.11,15.19,8.46,8.76,61744555,2020-12-11 06:00:00,SNOA,2020-12-11,6.13,113.86623164763459,True
3.45,10.0,3.26,5.16,166088750,2020-11-10 06:00:00,GTEC,2020-11-10,2.34,47.43589743589745,True
9.19,11.4,7.71,8.29,66203155,2020-12-07 06:00:00,GTEC,2020-12-07,5.55,65.58558558558558,True
22.13,26.42,14.45,14.74,64139742,2021-02-18 06:00:00,GTEC,2021-02-18,7.55,193.11258278145692,True
1.28,1.5,1.02,1.16,92775403,2020-10-21 05:00:00,PLIN,2020-10-21,0.86,48.83720930232559,True
1.14,1.36,1.01,1.18,17080214,2020-11-12 06:00:00,PXS,2020-11-12,0.839,35.87604290822407,True
5.29,7.2,5.15,6.1,180604940,2021-03-24 05:00:00,APTO,2021-03-24,3.67,44.141689373297005,True
11.5,12.45,10.56,11.43,134186533,2020-08-26 05:00:00,FLDM,2020-08-26,8.79,30.83048919226395,True
8.77,14.52,4.41,4.88,31071025,2021-02-17 06:00:00,PETZ,2021-02-17,3.13,180.19169329073483,True
5.95,6.47,4.2303,4.295,47579472,2020-10-20 05:00:00,APTX,2020-10-20,3.66,62.56830601092896,True
11.02,12.59,8.38,9.78,6251599,2021-02-08 06:00:00,NMRD,2021-02-08,6.94,58.78962536023054,True
9.65,10.6,6.8,7.6,15553620,2020-08-07 05:00:00,ANPC,2020-08-07,5.49,75.77413479052824,True
8.09,8.48,6.35,7.14,40852059,2020-11-25 06:00:00,ANPC,2020-11-25,3.5,131.14285714285714,True
8.45,8.65,5.62,5.7,30961420,2020-12-14 06:00:00,ANPC,2020-12-14,4.22,100.23696682464454,True
9.98,12.09,7.52,8.61,43150567,2021-03-09 06:00:00,ANPC,2021-03-09,5.8,72.0689655172414,True
5.56,8.76,5.06,7.295,123616682,2020-06-25 05:00:00,EKSO,2020-06-25,3.1,79.3548387096774,True
9.99,10.74,8.26,8.77,36051516,2020-06-26 05:00:00,EKSO,2020-06-26,7.295,36.943111720356406,True
3.09,4.93,2.47,2.6,160000090,2020-10-07 05:00:00,AREC,2020-10-07,1.63,89.57055214723927,True
2.24,2.43,1.81,2.02,18790819,2020-11-24 06:00:00,AREC,2020-11-24,1.64,36.58536585365856,True
3.4,4.29,3.11,3.37,92957481,2021-02-02 06:00:00,AREC,2021-02-02,2.51,35.4581673306773,True
6.6,7.25,5.63,6.0,57553068,2021-02-05 06:00:00,AREC,2021-02-05,4.68,41.02564102564103,True
1.795,2.09,1.35,1.5,37963500,2020-08-31 05:00:00,UTSI,2020-08-31,1.38,30.072463768115945,True
1.93,2.54,1.55,1.69,28997644,2020-12-10 06:00:00,UTSI,2020-12-10,1.33,45.112781954887204,True
2.31,2.6799,1.9,2.15,107202789,2020-09-30 05:00:00,CTIC,2020-09-30,1.05,120.0,True
13.45,15.1499,12.71,13.95,40481651,2021-03-01 06:00:00,VACQ,2021-03-01,10.25,31.219512195121947,True
2.03,2.26,1.25,1.25,124244792,2020-07-08 05:00:00,AIHS,2020-07-08,0.8342,143.34691920402776,True
2.3,2.35,1.43,1.58,65757968,2020-07-09 05:00:00,AIHS,2020-07-09,1.25,83.99999999999999,True
0.887,1.07,0.7258,0.814,14151197,2020-08-03 05:00:00,AIHS,2020-08-03,0.6819,30.07772400645257,True
1.87,1.98,1.03,1.13,56144103,2020-10-20 05:00:00,AIHS,2020-10-20,1.41,32.624113475177325,True
44.1127,45.91,40.01,42.62,5803298,2020-12-21 06:00:00,AGIO,2020-12-21,33.21,32.82956940680516,True
4.98,5.4,2.54,2.78,6462810,2020-06-17 05:00:00,OPHC,2020-06-17,2.3457,112.3033636014836,True
4.15,4.94,3.04,3.7,3281113,2020-06-19 05:00:00,OPHC,2020-06-19,3.15,31.74603174603176,True
19.68,21.75,17.0,18.31,43565429,2021-02-11 06:00:00,MVIS,2021-02-11,14.0,40.57142857142857,True
5.75,6.24,2.8998,3.08,56921656,2020-08-03 05:00:00,DTSS,2020-08-03,1.94,196.39175257731958,True
3.33,5.75,3.16,3.55,84564024,2021-01-14 06:00:00,DTSS,2021-01-14,2.38,39.91596638655463,True
3.93,4.75,3.13,3.15,111389966,2020-10-12 05:00:00,LIZI,2020-10-12,2.65,48.30188679245284,True
4.39,5.909,3.83,4.79,229805930,2020-12-03 06:00:00,LIZI,2020-12-03,2.36,86.01694915254237,True
2.27,2.56,1.48,1.6,78420811,2021-02-25 06:00:00,DYNT,2021-02-25,1.28,77.34375,True
51.03,54.94,48.66,49.89,23897728,2020-12-08 06:00:00,SFIX,2020-12-08,35.83,42.4225509349707,True
2.52,2.69,2.07,2.15,159624803,2020-06-26 05:00:00,IBIO,2020-06-26,1.61,56.52173913043477,True
1.94,1.95,1.54,1.61,110410300,2021-05-07 05:00:00,IBIO,2021-05-07,1.38,40.579710144927546,True
9.11,19.38,7.12,17.66,147659020,2020-12-10 06:00:00,SLS,2020-12-10,6.39,42.56651017214398,True
11.75,13.15,8.6,9.4,40541048,2021-02-03 06:00:00,SLS,2021-02-03,8.18,43.64303178484108,True
5.85,7.35,4.65,5.85,169157950,2021-03-12 06:00:00,NLSP,2021-03-12,2.82,107.4468085106383,True
11.0,15.39,6.01,7.15,65019543,2020-06-11 05:00:00,WAFU,2020-06-11,2.22,395.4954954954954,True
7.64,9.24,6.25,7.18,20649431,2020-07-10 05:00:00,WAFU,2020-07-10,5.0,52.79999999999999,True
8.61,21.0,8.5,12.66,85653963,2021-03-26 05:00:00,WAFU,2021-03-26,4.75,81.26315789473684,True
7.0,7.38,5.74,7.34,87268080,2021-05-12 05:00:00,LHDX,2021-05-12,5.09,37.524557956778,True
2.11,2.31,1.5,1.52,142205820,2020-07-01 05:00:00,TTOO,2020-07-01,1.27,66.14173228346455,True
3.42,3.45,2.9389,3.1,83278769,2021-02-05 06:00:00,TTOO,2021-02-05,2.4,42.5,True
1.88,1.9,1.44,1.78,18248996,2020-09-24 05:00:00,NNDM,2020-09-24,1.43,31.468531468531467,True
0.9711,2.18,0.875,1.82,991106220,2020-08-20 05:00:00,GEVO,2020-08-20,0.547,77.53199268738571,True
8.86,11.68,8.5,11.03,149739350,2021-01-19 06:00:00,GEVO,2021-01-19,6.4,38.437499999999986,True
2.19,3.59,1.64,1.7,178788780,2020-06-10 05:00:00,CRIS,2020-06-10,1.22,79.50819672131148,True
5.47,7.9,5.2,6.55,326059000,2020-12-08 06:00:00,CRIS,2020-12-08,1.44,279.8611111111111,True
4.43,4.85,3.01,3.18,25843284,2020-08-14 05:00:00,CREG,2020-08-14,2.85,55.43859649122806,True
2.18,2.57,1.6,1.77,37315536,2020-08-18 05:00:00,FORD,2020-08-18,1.37,59.12408759124087,True
5.7465,5.7465,4.59,4.88,2802341,2021-02-16 06:00:00,FORD,2021-02-16,4.2,36.82142857142857,True
10.04,12.7699,7.8,11.07,113528936,2020-05-29 05:00:00,ADAP,2020-05-29,4.86,106.58436213991766,True
1.53,1.53,1.0,1.04,17414768,2020-07-14 05:00:00,ICON,2020-07-14,0.78,96.15384615384615,True
1.2173,1.36,1.0,1.13,29279821,2020-12-04 06:00:00,ICON,2020-12-04,0.877,38.802736602052455,True
3.04,3.14,2.23,2.27,76166085,2021-03-19 05:00:00,SNES,2021-03-19,1.68,80.95238095238095,True
16.4,18.44,14.8,17.745,1839411,2021-02-02 06:00:00,HOLUU,2021-02-02,10.8957,50.518094294079305,True
5.97,9.4,4.43,4.56,214918050,2021-01-21 06:00:00,BBIG,2021-01-21,1.54,287.6623376623377,True
4.05,5.26,2.75,2.87,67225345,2020-08-25 05:00:00,SGLB,2020-08-25,2.49,62.65060240963854,True
4.94,9.75,4.9,7.64,287818680,2021-03-15 05:00:00,SGLB,2021-03-15,3.34,47.90419161676649,True
1.45,1.75,1.0,1.04,188532910,2021-01-06 06:00:00,AIKI,2021-01-06,0.8525,70.08797653958943,True
17.05,28.4,17.01,25.87,1414072,2021-02-18 06:00:00,CAPAU,2021-02-18,10.9208,56.12409347300565,True
6.75,8.37,2.8,2.85,28313493,2020-06-12 05:00:00,CTIB,2020-06-12,2.27,197.35682819383263,True
5.34,5.97,3.24,3.3,49197870,2020-06-24 05:00:00,CTIB,2020-06-24,2.36,126.27118644067798,True
2.39,2.865,2.1,2.1,48102658,2020-11-17 06:00:00,CTIB,2020-11-17,1.81,32.04419889502763,True
4.13,5.0,2.88,2.94,181796130,2021-02-23 06:00:00,CTIB,2021-02-23,2.37,74.26160337552741,True
5.21,6.1,3.43,3.46,193963110,2020-10-01 05:00:00,SLDB,2020-10-01,2.03,156.65024630541873,True
4.82,6.11,3.095,3.75,15069448,2021-03-05 06:00:00,XTLB,2021-03-05,2.89,66.78200692041523,True
4.24,4.66,3.13,3.28,27002173,2020-06-03 05:00:00,SECO,2020-06-03,2.15,97.20930232558142,True
9.74,10.5099,9.06,9.49,5137247,2021-01-14 06:00:00,ORGO,2021-01-14,7.34,32.69754768392371,True
0.4526,0.5,0.373,0.3805,73538592,2020-12-24 06:00:00,BIOL,2020-12-24,0.3305,36.94402420574886,True
0.762,0.763,0.6667,0.6991,24152468,2021-05-14 05:00:00,BIOL,2021-05-14,0.58,31.379310344827598,True
2.9435,3.0,2.4,2.71,4884604,2020-06-02 05:00:00,ALNA,2020-06-02,2.21,33.19004524886877,True
19.4608,19.4608,14.78,15.39,13505454,2021-03-08 06:00:00,IMVT,2021-03-08,13.51,44.04737231680237,True
0.9,1.03,0.776,0.9587,6858390,2020-06-08 05:00:00,USWS,2020-06-08,0.6321,42.38253440911249,True
0.5785,0.6398,0.381,0.4367,48610602,2020-10-09 05:00:00,USWS,2020-10-09,0.3214,79.99377722464219,True
0.95,1.02,0.692,0.7731,90773203,2021-01-12 06:00:00,USWS,2021-01-12,0.52,82.69230769230768,True
2.31,2.85,2.1,2.41,31140697,2020-06-08 05:00:00,SPCB,2020-06-08,1.265,82.60869565217394,True
1.5782,1.65,1.14,1.21,45206949,2020-11-30 06:00:00,SPCB,2020-11-30,0.8558,84.41224585183456,True
2.94,2.95,2.04,2.24,145700320,2021-03-19 05:00:00,SPCB,2021-03-19,1.45,102.75862068965517,True
5.01,5.09,3.3401,3.39,115079851,2021-05-26 05:00:00,PIRS,2021-05-26,3.76,33.24468085106383,True
18.27,31.9,16.72,30.54,12016415,2020-11-05 06:00:00,ALTM,2020-11-05,10.03,82.15353938185444,True
9.59,12.18,8.05,8.96,14593033,2020-10-27 05:00:00,ISIG,2020-10-27,6.649293,44.225859801936835,True
7.7,9.31,6.9342,7.14,7948780,2020-11-02 06:00:00,ISIG,2020-11-02,5.8107,32.514154921093855,True
3.95,4.87,3.81,3.98,77474470,2020-12-07 06:00:00,ONCT,2020-12-07,2.66,48.49624060150376,True
20.13,33.0,18.0,22.7,95410172,2020-08-10 05:00:00,MCRB,2020-08-10,4.64,333.8362068965517,True
24.76,28.77,24.52,26.43,12951884,2020-09-14 05:00:00,SGMS,2020-09-14,18.97,30.521876647337916,True
25.32,46.2,23.52,29.28,18761142,2020-07-01 05:00:00,MDVL,2020-07-01,10.6188,138.44502203638828,True
32.16,34.56,19.68,22.08,6728439,2020-08-05 05:00:00,MDVL,2020-08-05,14.88,116.12903225806447,True
4.8263,4.85,3.26,3.92,4752187,2021-03-02 06:00:00,GEG,2021-03-02,3.45,39.8927536231884,True
157.35,160.03,155.98,156.31,22390519,2020-12-14 06:00:00,ALXN,2020-12-14,120.98,30.06282030087617,True
1.48,2.16,1.26,1.59,14671134,2020-09-29 05:00:00,GRNQ,2020-09-29,1.02,45.09803921568627,True
2.47,2.74,1.75,1.86,133050697,2020-10-05 05:00:00,GRNQ,2020-10-05,1.09,126.60550458715595,True
2.4,2.73,1.76,1.87,90121509,2020-12-28 06:00:00,GRNQ,2020-12-28,1.28,87.49999999999999,True
3.01,3.73,2.4,2.67,30360698,2021-01-08 06:00:00,GRNQ,2021-01-08,2.22,35.58558558558556,True
10.27,10.7,9.23,9.74,79786681,2021-04-09 05:00:00,AFMD,2021-04-09,7.89,30.164765525982258,True
3.53,4.88,3.28,4.34,119965945,2021-01-21 06:00:00,QTT,2021-01-21,2.69,31.2267657992565,True
2.31,5.92,2.17,5.75,295348490,2021-01-07 06:00:00,FTFT,2021-01-07,1.68,37.50000000000001,True
9.46,11.29,6.14,7.62,144072850,2021-01-08 06:00:00,FTFT,2021-01-08,5.75,64.5217391304348,True
