open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_high,pre_low,pre_close,pre_high_time,pre_low_time,pre_close_time,morning_high,morning_low,morning_close,morning_high_time,morning_low_time,morning_close_time,1030_close_high,1030_close_low,1030_close_close,1030_close_high_time,1030_close_low_time,1030_close_time,market_high,market_low,market_close,market_high_time,market_low_time,market_close_time
29.6,29.765,25.6,27.5,4361070,2021-06-14 05:00:00,ITOS,2021-06-14,20.03,47.77833250124812,True,35.05,21.0,27.07,07:15:00,06:55:00,09:30:00,29.765,25.6,27.64,09:30:00,09:50:00,10:30:00,29.75,27.05,27.5,11:55:00,10:50:00,16:00:00,29.765,25.6,27.5,09:30:00,09:50:00,16:00:00
1.64,2.44,1.02,1.05,213865470,2020-09-30 05:00:00,ITRM,2020-09-30,0.6428,155.13378967019287,True,1.79,0.66,1.79,09:30:00,07:00:00,09:30:00,2.44,1.4689,1.54,09:45:00,10:30:00,10:30:00,1.74,1.02,1.06,12:25:00,15:55:00,16:00:00,2.44,1.02,1.06,09:45:00,15:55:00,16:00:00
0.87,1.14,0.821,0.841,99723698,2020-12-03 06:00:00,ITRM,2020-12-03,0.65,33.84615384615384,True,0.9703,0.833,0.9523,09:30:00,09:15:00,09:30:00,1.14,0.84,0.9518,09:55:00,09:30:00,10:30:00,0.9612,0.821,0.85,10:30:00,15:20:00,16:00:00,1.14,0.821,0.85,09:55:00,15:20:00,16:00:00
2.38,2.74,1.94,2.27,229838720,2021-02-09 06:00:00,ITRM,2021-02-09,1.54,54.54545454545453,True,2.5,2.05,2.38,09:30:00,06:35:00,09:30:00,2.74,2.15,2.2811,09:35:00,09:50:00,10:30:00,2.36,1.94,2.27,13:35:00,11:40:00,16:00:00,2.74,1.94,2.27,09:35:00,11:40:00,16:00:00
0.5764,0.729,0.4307,0.458,268841910,2020-12-01 06:00:00,JAGX,2020-12-01,0.3499,64.73278079451272,True,0.615,0.47,0.5295,08:25:00,07:10:00,09:30:00,0.729,0.483,0.604,09:50:00,09:30:00,10:30:00,0.6378,0.4307,0.4425,10:30:00,15:55:00,16:00:00,0.729,0.4307,0.4425,09:50:00,15:55:00,16:00:00
0.7627,1.29,0.6333,1.07,657042640,2020-12-23 06:00:00,JAGX,2020-12-23,0.3958,92.69833249115716,True,0.85,0.588,0.787799,09:05:00,08:00:00,09:30:00,0.8405,0.6333,0.7036,09:35:00,09:45:00,10:30:00,1.29,0.682,1.0,12:20:00,10:30:00,16:00:00,1.29,0.6333,1.0,12:20:00,09:45:00,16:00:00
22.3,31.83,11.8,12.99,8182018,2021-01-28 06:00:00,JAN,2021-01-28,9.52,134.2436974789916,True,36.0,14.23,24.6,08:25:00,07:00:00,09:30:00,31.83,20.0,23.14,10:20:00,09:45:00,10:30:00,26.2,11.8,12.9,10:30:00,11:35:00,16:00:00,31.83,11.8,12.9,10:20:00,11:35:00,16:00:00
11.77,12.97,8.59,9.68,5998941,2021-02-25 06:00:00,JAN,2021-02-25,8.31,41.63658243080624,True,13.99,8.95,11.64,09:25:00,09:25:00,09:30:00,12.97,8.59,9.5307,09:30:00,10:05:00,10:30:00,10.2,8.8,9.85,11:15:00,12:25:00,16:00:00,12.97,8.59,9.85,09:30:00,10:05:00,16:00:00
10.03,11.45,7.13,7.24,89468893,2021-03-02 06:00:00,JCS,2021-03-02,5.35,87.4766355140187,True,14.69,6.25,9.8,09:00:00,07:00:00,09:30:00,11.45,7.96,8.29,09:30:00,10:20:00,10:30:00,10.79,7.0,7.16,13:30:00,16:00:00,16:00:00,11.45,7.0,7.16,09:30:00,16:00:00,16:00:00
6.05,6.06,4.35,4.79,48596843,2020-12-22 06:00:00,JG,2020-12-22,3.19,89.65517241379311,True,6.53,4.46,5.54,08:40:00,06:30:00,09:30:00,6.06,4.6,4.7595,09:30:00,10:25:00,10:30:00,5.0,4.35,4.7,10:45:00,14:30:00,16:00:00,6.06,4.35,4.7,09:30:00,14:30:00,16:00:00
10.97,11.0,4.89,4.98,76595025,2021-02-05 06:00:00,JG,2021-02-05,3.98,175.6281407035176,True,12.87,7.9,9.71,09:00:00,06:50:00,09:30:00,11.0,6.32,6.639,09:30:00,10:30:00,10:30:00,7.05,4.89,5.1,10:40:00,14:55:00,16:00:00,11.0,4.89,5.1,09:30:00,14:55:00,16:00:00
9.85,14.5,8.0,8.41,42369797,2021-05-21 05:00:00,JZXN,2021-05-21,7.42,32.74932614555256,True,10.4,8.53,8.984,09:20:00,07:05:00,09:30:00,11.86,8.82,10.9599,10:20:00,09:35:00,10:30:00,14.5,8.0,8.64,11:05:00,15:35:00,16:00:00,14.5,8.0,8.64,11:05:00,15:35:00,16:00:00
13.2449,13.55,10.6135,11.2,4466788,2021-06-03 05:00:00,JZXN,2021-06-03,9.31,42.26530612244897,True,18.0,12.5,12.69,06:35:00,08:35:00,09:30:00,13.7,11.28,11.82,09:30:00,09:50:00,10:30:00,11.97,10.6135,11.2,10:30:00,11:55:00,16:00:00,13.7,10.6135,11.2,09:30:00,11:55:00,16:00:00
40.53,45.0,27.53,33.5,35138295,2021-02-09 06:00:00,KALV,2021-02-09,15.61,159.64125560538116,True,51.3,20.1,35.55,08:00:00,06:35:00,09:30:00,45.0,33.77,40.21,10:10:00,09:35:00,10:30:00,42.81,27.53,35.0,10:30:00,11:45:00,16:00:00,45.0,27.53,35.0,10:10:00,11:45:00,16:00:00
9.18,9.265,9.16,9.23,35043971,2021-06-16 05:00:00,KIN,2021-06-16,6.34,44.79495268138801,True,9.75,6.46,9.18,06:35:00,06:30:00,09:30:00,9.2,9.16,9.185,09:35:00,09:30:00,10:30:00,9.265,9.17,9.23,15:40:00,10:35:00,16:00:00,9.265,9.16,9.23,15:40:00,09:30:00,16:00:00
15.77,18.15,12.6,13.47,59212045,2021-03-03 06:00:00,KMPH,2021-03-03,9.43,67.2322375397667,True,18.75,14.89,17.02,06:30:00,07:00:00,09:30:00,18.15,15.0,15.9811,09:35:00,09:30:00,10:30:00,16.08,12.6,13.33,10:35:00,13:05:00,16:00:00,18.15,12.6,13.33,09:35:00,13:05:00,16:00:00
3.88,5.1,3.12,3.44,15318971,2020-12-29 06:00:00,KOSS,2020-12-29,2.4,61.66666666666667,True,5.92,3.8,4.4345,06:30:00,09:30:00,09:30:00,5.1,3.35,3.5255,09:45:00,10:15:00,10:30:00,4.0,3.12,3.4,12:00:00,13:20:00,16:00:00,5.1,3.12,3.4,09:45:00,13:20:00,16:00:00
11.69,13.9,8.72,10.0,34562731,2021-01-26 06:00:00,KOSS,2021-01-26,6.0,94.83333333333333,True,13.87,9.21,13.87,09:30:00,06:35:00,09:30:00,13.9,9.82,10.7522,09:40:00,10:15:00,10:30:00,10.8,8.72,9.91,10:30:00,11:50:00,16:00:00,13.9,8.72,9.91,09:40:00,11:50:00,16:00:00
17.52,69.79,14.19,58.0,25073496,2021-01-27 06:00:00,KOSS,2021-01-27,10.0,75.2,True,23.0,12.02,14.83,08:05:00,06:30:00,09:30:00,19.66,14.19,17.7,09:45:00,09:35:00,10:30:00,69.79,16.95,62.0,15:25:00,10:30:00,16:00:00,69.79,14.19,62.0,15:25:00,09:35:00,16:00:00
72.865,105.4018,53.0,64.0,11612325,2021-01-29 06:00:00,KOSS,2021-01-29,41.96,73.65347950428979,True,84.89,62.3,68.7,06:50:00,07:35:00,09:30:00,79.7,53.45,59.8463,09:30:00,09:40:00,10:30:00,105.4018,53.0,61.0,11:35:00,14:30:00,16:00:00,105.4018,53.0,61.0,11:35:00,14:30:00,16:00:00
26.75,30.0,23.81,25.59,7228365,2021-02-03 06:00:00,KOSS,2021-02-03,20.0,33.75,True,29.8,22.57,25.99,08:00:00,07:00:00,09:30:00,30.0,23.81,24.83,09:40:00,10:05:00,10:30:00,29.0,24.81,25.65,13:20:00,10:35:00,16:00:00,30.0,23.81,25.65,09:40:00,10:05:00,16:00:00
32.6,35.05,18.93,21.53,38329360,2021-02-25 06:00:00,KOSS,2021-02-25,18.44,76.78958785249458,True,39.45,28.57,29.42,07:10:00,06:30:00,09:30:00,35.05,25.78,29.9279,09:30:00,09:50:00,10:30:00,32.58,18.93,23.37,12:55:00,15:40:00,16:00:00,35.05,18.93,23.37,09:30:00,15:40:00,16:00:00
25.23,40.48,23.2,30.28,60298912,2021-03-10 06:00:00,KOSS,2021-03-10,17.9,40.94972067039108,True,30.97,18.5,27.08,07:40:00,07:05:00,09:30:00,29.94,23.66,26.62,09:45:00,09:30:00,10:30:00,40.48,23.2,30.9,12:00:00,12:45:00,16:00:00,40.48,23.2,30.9,12:00:00,12:45:00,16:00:00
6.61,8.5,4.27,4.57,9501294,2021-02-05 06:00:00,KRKR,2021-02-05,4.5,46.88888888888889,True,7.7,5.64,6.82,07:45:00,09:30:00,09:30:00,8.5,5.39,5.65,09:50:00,10:15:00,10:30:00,5.8737,4.27,4.55,10:35:00,15:50:00,16:00:00,8.5,4.27,4.55,09:50:00,15:50:00,16:00:00
3.3,13.4,2.75,8.15,235290470,2020-10-19 05:00:00,KXIN,2020-10-19,2.07,59.42028985507247,True,4.09,2.2,2.94,07:25:00,06:35:00,09:30:00,6.5,2.75,6.36,10:30:00,09:35:00,10:30:00,13.4,5.68,7.78,11:25:00,10:30:00,16:00:00,13.4,2.75,7.78,11:25:00,09:35:00,16:00:00
5.04,5.0501,3.53,3.77,45590646,2020-11-05 06:00:00,KXIN,2020-11-05,2.77,81.94945848375451,True,5.33,3.16,4.63,09:00:00,06:30:00,09:30:00,5.0501,3.88,4.14,09:30:00,10:15:00,10:30:00,4.185,3.53,3.7602,10:35:00,12:55:00,16:00:00,5.0501,3.53,3.7602,09:30:00,12:55:00,16:00:00
8.46,10.19,8.27,9.49,88094149,2020-11-23 06:00:00,KXIN,2020-11-23,6.06,39.603960396039625,True,10.0,7.96,9.56,09:30:00,08:00:00,09:30:00,10.19,8.27,9.225,10:05:00,09:55:00,10:30:00,9.9,8.5,9.15,10:55:00,12:20:00,16:00:00,10.19,8.27,9.15,10:05:00,09:55:00,16:00:00
23.65,24.97,19.1,22.98,32274366,2020-12-03 06:00:00,LAZR,2020-12-03,18.0,31.388888888888882,True,24.5,20.75,24.5,09:30:00,06:55:00,09:30:00,24.9,19.1,21.49,09:35:00,10:05:00,10:30:00,24.97,21.1215,23.0,12:05:00,10:30:00,16:00:00,24.97,19.1,23.0,12:05:00,10:05:00,16:00:00
4.99,5.39,3.11,3.66,23834960,2021-01-08 06:00:00,LGHL,2021-01-08,2.3,116.95652173913047,True,6.63,4.85,5.16,06:30:00,09:30:00,09:30:00,5.39,4.27,4.555,10:20:00,09:50:00,10:30:00,5.25,3.11,4.95,16:00:00,14:05:00,16:00:00,5.39,3.11,4.95,10:20:00,14:05:00,16:00:00
10.43,12.48,8.0,8.45,16965169,2021-03-11 06:00:00,LGVN,2021-03-11,7.19,45.0625869262865,True,12.48,7.5,11.62,09:30:00,08:25:00,09:30:00,12.48,8.66,9.14,09:30:00,10:20:00,10:30:00,9.5,8.0,8.3,11:00:00,14:15:00,16:00:00,12.48,8.0,8.3,09:30:00,14:15:00,16:00:00
9.15,9.37,7.0,7.32,18767375,2021-04-13 05:00:00,LGVN,2021-04-13,6.92,32.22543352601157,True,9.5,7.03,8.69,08:30:00,08:30:00,09:30:00,9.37,7.36,7.59,09:30:00,10:05:00,10:30:00,7.75,7.0,7.16,10:50:00,13:50:00,16:00:00,9.37,7.0,7.16,09:30:00,13:50:00,16:00:00
7.0,7.38,5.74,7.34,87268080,2021-05-12 05:00:00,LHDX,2021-05-12,5.09,37.524557956778,True,7.38,5.41,6.87,09:30:00,06:35:00,09:30:00,7.38,6.36,6.6599,09:30:00,09:50:00,10:30:00,8.5,5.74,7.84,16:00:00,12:00:00,16:00:00,8.5,5.74,7.84,16:00:00,12:00:00,16:00:00
30.07,33.99,20.94,23.9,4693825,2021-01-13 06:00:00,LIVE,2021-01-13,12.5001,140.55807553539572,True,33.08,13.95,33.08,09:30:00,08:05:00,09:30:00,33.99,21.81,22.1941,09:35:00,10:30:00,10:30:00,25.7299,20.94,23.35,14:45:00,13:20:00,16:00:00,33.99,20.94,23.35,09:35:00,13:20:00,16:00:00
6.6,7.19,5.1,5.58,55021098,2021-02-26 06:00:00,LIXT,2021-02-26,3.77,75.06631299734747,True,8.18,4.47,6.16,08:55:00,06:45:00,09:30:00,7.19,5.25,5.39,09:35:00,10:30:00,10:30:00,6.24,5.1,5.85,11:45:00,13:15:00,16:00:00,7.19,5.1,5.85,09:35:00,13:15:00,16:00:00
3.93,4.75,3.13,3.15,111389966,2020-10-12 05:00:00,LIZI,2020-10-12,2.65,48.30188679245284,True,4.88,2.7,3.829,07:30:00,06:55:00,09:30:00,4.75,3.73,3.87,10:05:00,09:30:00,10:30:00,4.0,3.13,3.16,10:30:00,13:40:00,16:00:00,4.75,3.13,3.16,10:05:00,13:40:00,16:00:00
4.39,5.909,3.83,4.79,229805930,2020-12-03 06:00:00,LIZI,2020-12-03,2.36,86.01694915254237,True,5.2,2.94,4.22,07:45:00,06:30:00,09:30:00,4.89,3.83,4.61,10:30:00,09:40:00,10:30:00,5.909,4.08,4.9,15:25:00,10:45:00,16:00:00,5.909,3.83,4.9,15:25:00,09:40:00,16:00:00
5.9,6.24,4.86,5.04,36922231,2021-01-12 06:00:00,LJPC,2021-01-12,3.94,49.74619289340102,True,6.68,3.98,5.71,07:55:00,07:00:00,09:30:00,6.24,5.35,5.479,09:35:00,10:05:00,10:30:00,5.67,4.86,5.04,10:30:00,12:25:00,16:00:00,6.24,4.86,5.04,09:35:00,12:25:00,16:00:00
2.28,3.86,1.94,3.0,154835610,2021-02-16 06:00:00,LKCO,2021-02-16,1.59,43.39622641509432,True,2.33,1.77,2.18,09:25:00,07:50:00,09:30:00,2.9101,1.94,2.5,09:55:00,09:40:00,10:30:00,3.86,2.36,2.77,12:15:00,10:40:00,16:00:00,3.86,1.94,2.77,12:15:00,09:40:00,16:00:00
1.41,1.66,1.29,1.65,35452196,2021-03-15 05:00:00,LKCO,2021-03-15,1.06,33.01886792452829,True,1.59,1.29,1.37,06:50:00,09:00:00,09:30:00,1.66,1.29,1.5489,09:45:00,09:30:00,10:30:00,1.65,1.4,1.52,16:00:00,11:35:00,16:00:00,1.66,1.29,1.52,09:45:00,09:30:00,16:00:00
5.15,6.15,4.0345,4.35,12365415,2020-09-29 05:00:00,LMFA,2020-09-29,3.7985,35.57983414505726,True,6.15,4.25,5.6,09:30:00,07:35:00,09:30:00,6.15,4.0345,4.25,09:30:00,10:25:00,10:30:00,4.695,4.053,4.25,11:45:00,10:30:00,16:00:00,6.15,4.0345,4.25,09:30:00,10:25:00,16:00:00
16.65,18.5,11.35,12.25,44425376,2021-01-11 06:00:00,LMFA,2021-01-11,10.65,56.33802816901406,True,19.8,13.0,15.895,06:30:00,08:15:00,09:30:00,18.5,13.3,13.446,09:30:00,10:05:00,10:30:00,16.55,11.35,12.25,11:50:00,15:10:00,16:00:00,18.5,11.35,12.25,09:30:00,15:10:00,16:00:00
14.45,15.85,9.75,10.25,20454847,2021-01-29 06:00:00,LMFA,2021-01-29,7.5,92.66666666666666,True,17.35,11.3,13.5555,08:15:00,07:15:00,09:30:00,15.85,10.9,11.55,09:30:00,10:05:00,10:30:00,13.0,9.75,10.3,11:00:00,12:50:00,16:00:00,15.85,9.75,10.3,09:30:00,12:50:00,16:00:00
5.91,6.3,5.02,5.17,33871142,2021-06-07 05:00:00,LMNL,2021-06-07,4.02,47.014925373134346,True,6.28,5.54,5.78,09:00:00,07:10:00,09:30:00,6.3,5.36,5.525,09:35:00,10:15:00,10:30:00,5.8,5.02,5.24,10:55:00,14:05:00,16:00:00,6.3,5.02,5.24,09:35:00,14:05:00,16:00:00
7.5,8.2,6.96,7.0,1183005,2020-09-24 05:00:00,LOGC,2020-09-24,5.405,38.76040703052728,True,9.0,6.55,7.5,07:25:00,08:25:00,09:30:00,8.2,7.2,7.41,09:45:00,09:55:00,10:30:00,7.54,6.96,7.0,10:30:00,10:45:00,16:00:00,8.2,6.96,7.0,09:45:00,10:45:00,16:00:00
2.25,2.38,1.71,1.81,102548681,2020-11-17 06:00:00,LXRX,2020-11-17,1.29,74.4186046511628,True,2.38,1.75,2.0717,09:30:00,07:10:00,09:30:00,2.38,1.83,1.8585,09:30:00,10:25:00,10:30:00,1.92,1.71,1.81,11:15:00,12:55:00,16:00:00,2.38,1.71,1.81,09:30:00,12:55:00,16:00:00
2.35,4.04,2.21,3.08,204340170,2020-12-08 06:00:00,LXRX,2020-12-08,1.73,35.83815028901735,True,2.84,1.85,2.3015,08:10:00,07:05:00,09:30:00,2.76,2.21,2.485,10:05:00,09:30:00,10:30:00,4.04,2.46,2.95,11:50:00,10:35:00,16:00:00,4.04,2.21,2.95,11:50:00,09:30:00,16:00:00
6.6,7.32,5.52,5.94,8495330,2020-12-01 06:00:00,MBRX,2020-12-01,4.68,41.02564102564103,True,8.52,4.71,6.96,07:50:00,07:30:00,09:30:00,7.32,5.7,5.865,09:30:00,10:25:00,10:30:00,6.12,5.52,5.7,11:35:00,13:05:00,16:00:00,7.32,5.52,5.7,09:30:00,13:05:00,16:00:00
7.41,8.78,6.03,6.39,54161495,2021-02-02 06:00:00,MBRX,2021-02-02,4.7,57.659574468085104,True,9.3,4.75,7.025,08:55:00,07:00:00,09:30:00,8.78,6.72,6.9896,10:00:00,09:35:00,10:30:00,7.31,6.03,6.22,10:30:00,13:35:00,16:00:00,8.78,6.03,6.22,10:00:00,13:35:00,16:00:00
0.661,0.776729,0.6,0.7,1233594,2021-04-07 05:00:00,MCADR,2021-04-07,0.46,43.69565217391305,True,1.1,0.6,0.6886,06:45:00,07:20:00,09:30:00,0.738139,0.6,0.62,09:35:00,10:20:00,10:30:00,0.776729,0.6,0.7,11:25:00,10:30:00,15:55:00,0.776729,0.6,0.7,11:25:00,10:20:00,15:55:00
2.05,2.28,1.76,1.92,29695119,2020-10-09 05:00:00,MDGS,2020-10-09,1.52,34.86842105263156,True,2.55,1.56,2.15,07:20:00,07:10:00,09:30:00,2.28,1.77,1.89,09:35:00,10:05:00,10:30:00,1.96,1.76,1.9,10:30:00,12:05:00,16:00:00,2.28,1.76,1.9,09:35:00,12:05:00,16:00:00
3.0,3.99,2.82,2.89,193813980,2020-10-13 05:00:00,MDGS,2020-10-13,1.89,58.73015873015874,True,3.67,1.81,3.11,08:15:00,07:40:00,09:30:00,3.56,2.86,3.11,09:45:00,09:30:00,10:30:00,3.99,2.82,2.9,12:00:00,14:35:00,16:00:00,3.99,2.82,2.9,12:00:00,14:35:00,16:00:00
3.19,3.25,2.32,2.47,35292800,2020-11-19 06:00:00,MDGS,2020-11-19,2.02,57.92079207920792,True,3.48,2.05,2.9398,09:15:00,08:40:00,09:30:00,3.25,2.46,2.65,09:30:00,10:05:00,10:30:00,2.74,2.32,2.46,11:10:00,11:50:00,16:00:00,3.25,2.32,2.46,09:30:00,11:50:00,16:00:00
5.69,5.9,4.84,5.6,16452085,2021-06-14 05:00:00,MDIA,2021-06-14,3.84,48.17708333333335,True,7.45,5.1,5.1103,07:15:00,09:30:00,09:30:00,5.9,4.84,4.9504,09:50:00,10:15:00,10:30:00,5.63,4.85,5.23,14:40:00,10:30:00,16:00:00,5.9,4.84,5.23,09:50:00,10:15:00,16:00:00
26.3,27.9,9.706,11.1,6592027,2020-10-12 05:00:00,MDLY,2020-10-12,5.951,341.9425306671148,True,,,,,,,,,,,,,,,,,,,,,,,,
11.45,12.94,7.3101,7.98,30148278,2021-06-10 05:00:00,MDLY,2021-06-10,5.84,96.06164383561644,True,13.32,9.67,11.15,08:45:00,08:00:00,09:30:00,12.94,9.9,10.1,09:40:00,10:25:00,10:30:00,10.4,7.3101,8.0,10:30:00,14:50:00,16:00:00,12.94,7.3101,8.0,09:40:00,14:50:00,16:00:00
2.02,6.13,1.99,2.85,137500530,2020-10-14 05:00:00,MDRR,2020-10-14,1.165,73.39055793991416,True,3.09,1.93,2.74,06:30:00,09:25:00,09:30:00,6.13,1.99,3.72,10:00:00,09:30:00,10:30:00,4.74,2.61,2.71,11:25:00,15:45:00,16:00:00,6.13,1.99,2.71,10:00:00,09:30:00,16:00:00
11.09,11.38,10.57,10.9,14012178,2020-10-14 05:00:00,MDRX,2020-10-14,8.31,33.453670276774965,True,12.0,10.58,11.23,07:15:00,07:05:00,09:30:00,11.38,10.57,10.8034,09:30:00,10:25:00,10:30:00,11.1,10.61,10.92,12:05:00,10:40:00,16:00:00,11.38,10.57,10.92,09:30:00,10:25:00,16:00:00
6.36,7.88,5.41,6.1,30812237,2020-11-10 06:00:00,MEDS,2020-11-10,4.3,47.90697674418606,True,8.73,5.82,6.11,07:15:00,06:30:00,09:30:00,6.5695,5.41,5.7,09:45:00,10:05:00,10:30:00,7.88,5.52,5.96,14:25:00,11:35:00,16:00:00,7.88,5.41,5.96,14:25:00,10:05:00,16:00:00
6.31,10.82,5.86,6.67,195080530,2021-06-10 05:00:00,MEDS,2021-06-10,4.08,54.656862745098024,True,6.89,4.08,6.5,09:30:00,07:45:00,09:30:00,7.39,5.86,6.9087,10:15:00,09:40:00,10:30:00,10.82,6.45,6.54,11:55:00,15:35:00,16:00:00,10.82,5.86,6.54,11:55:00,09:40:00,16:00:00
12.91,13.7,11.35,11.4,15291994,2021-01-11 06:00:00,MESO,2021-01-11,8.66,49.07621247113164,True,19.49,10.99,13.075,07:20:00,06:45:00,09:30:00,13.7,11.55,12.2416,10:20:00,09:55:00,10:30:00,13.1299,11.12,11.31,12:20:00,16:00:00,16:00:00,13.7,11.12,11.31,10:20:00,16:00:00,16:00:00
3.79,4.2699,2.94,3.05,56323501,2021-02-05 06:00:00,METX,2021-02-05,2.74,38.32116788321167,True,4.28,2.7,3.865,08:35:00,07:00:00,09:30:00,4.2699,3.32,3.66,09:30:00,09:45:00,10:30:00,3.83,2.94,3.02,10:35:00,12:50:00,16:00:00,4.2699,2.94,3.02,09:30:00,12:50:00,16:00:00
19.8838,21.95,18.93,21.16,15228236,2021-04-13 05:00:00,MFNC,2021-04-13,13.17,50.977980258162496,True,20.5,17.0,19.57,09:30:00,07:05:00,09:30:00,21.95,18.93,20.71,09:50:00,09:40:00,10:30:00,21.42,20.02,21.42,16:00:00,10:55:00,16:00:00,21.95,18.93,21.42,09:50:00,09:40:00,16:00:00
1.99,2.45,1.53,1.62,204241370,2021-05-06 05:00:00,MITO,2021-05-06,1.2,65.83333333333334,True,2.38,1.85,2.3,09:30:00,07:15:00,09:30:00,2.45,1.98,2.14,09:45:00,09:30:00,10:30:00,2.24,1.53,1.62,10:30:00,13:55:00,16:00:00,2.45,1.53,1.62,09:45:00,13:55:00,16:00:00
2.01,2.1,1.6,1.77,34324491,2021-06-02 05:00:00,MITO,2021-06-02,1.45,38.620689655172406,True,2.44,1.93,2.0,06:35:00,09:30:00,09:30:00,2.1,1.76,1.77,09:30:00,10:30:00,10:30:00,1.85,1.6,1.79,10:40:00,13:30:00,16:00:00,2.1,1.6,1.79,09:30:00,13:30:00,16:00:00
27.2266,27.4,26.9,26.96,1368048,2021-05-24 05:00:00,MMAC,2021-05-24,17.1,59.21988304093566,True,27.5,26.98,27.2884,09:00:00,09:00:00,09:30:00,27.3,27.02,27.05,09:30:00,09:55:00,10:30:00,27.4,26.9,26.96,10:45:00,13:40:00,16:00:00,27.4,26.9,26.96,10:45:00,13:40:00,16:00:00
2.895,3.57,2.67,3.52,14750753,2021-04-23 05:00:00,MNMD,2021-04-23,2.13,35.91549295774649,True,3.15,2.68,3.09,09:30:00,09:20:00,09:30:00,3.15,2.67,2.7564,09:30:00,10:05:00,10:30:00,3.57,2.69,3.53,15:55:00,10:45:00,16:00:00,3.57,2.67,3.53,15:55:00,10:05:00,16:00:00
9.85,10.81,7.8,8.74,27705172,2021-03-10 06:00:00,MNOV,2021-03-10,5.68,73.41549295774648,True,13.4,9.09,9.87,07:05:00,08:55:00,09:30:00,10.81,8.34,8.64,09:40:00,10:25:00,10:30:00,9.18,7.8,8.44,10:55:00,11:35:00,16:00:00,10.81,7.8,8.44,09:40:00,11:35:00,16:00:00
11.05,11.6,8.31,8.51,1976776,2021-01-28 06:00:00,MNPR,2021-01-28,6.6,67.42424242424245,True,21.54,7.99,10.1,07:25:00,07:10:00,09:30:00,11.6,9.59,9.8,09:50:00,09:35:00,10:30:00,9.99,8.31,8.82,10:30:00,10:55:00,16:00:00,11.6,8.31,8.82,09:50:00,10:55:00,16:00:00
15.95,17.01,9.6,10.6,8332852,2021-02-11 06:00:00,MNPR,2021-02-11,8.4,89.88095238095237,True,19.95,8.4,14.93,09:20:00,07:30:00,09:30:00,17.01,10.15,10.25,09:30:00,10:20:00,10:30:00,11.3,9.6,10.6,11:45:00,10:45:00,16:00:00,17.01,9.6,10.6,09:30:00,10:45:00,16:00:00
2.31,2.46,1.71,1.89,70859247,2020-11-06 06:00:00,MOGO,2020-11-06,1.34,72.38805970149254,True,2.75,1.35,2.095,08:30:00,07:00:00,09:30:00,2.46,1.95,2.099,09:30:00,09:55:00,10:30:00,2.13,1.71,1.9,10:30:00,11:45:00,16:00:00,2.46,1.71,1.9,09:30:00,11:45:00,16:00:00
1.51,1.62,1.31,1.39,143886500,2021-04-30 05:00:00,MOTS,2021-04-30,1.09,38.53211009174311,True,1.75,1.07,1.5,07:45:00,07:20:00,09:30:00,1.62,1.365,1.505,10:10:00,09:50:00,10:30:00,1.53,1.31,1.4,10:35:00,13:10:00,16:00:00,1.62,1.31,1.4,10:10:00,13:10:00,16:00:00
2.98,4.25,2.73,3.6,86879134,2020-12-18 06:00:00,MREO,2020-12-18,2.21,34.841628959276015,True,3.38,2.88,2.92,07:00:00,09:30:00,09:30:00,3.9,2.73,3.7687,10:30:00,09:45:00,10:30:00,4.25,3.24,3.5001,11:00:00,12:40:00,16:00:00,4.25,2.73,3.5001,11:00:00,09:45:00,16:00:00
2.7,5.7,1.88,3.76,169098830,2020-10-21 05:00:00,MRIN,2020-10-21,1.51,78.80794701986756,True,6.34,2.27,2.36,07:00:00,09:30:00,09:30:00,2.86,1.88,1.9784,09:30:00,10:10:00,10:30:00,5.7,1.92,3.53,12:10:00,10:30:00,16:00:00,5.7,1.88,3.53,12:10:00,10:10:00,16:00:00
22.62,22.9,20.75,21.46,1575162,2021-04-19 05:00:00,MRLN,2021-04-19,14.24,58.84831460674158,True,22.69,16.9,21.9716,09:25:00,08:30:00,09:30:00,22.9,20.75,21.68,10:00:00,10:20:00,10:30:00,21.89,20.91,21.5,11:05:00,12:20:00,16:00:00,22.9,20.75,21.5,10:00:00,10:20:00,16:00:00
13.36,16.28,11.92,12.8,41658427,2020-09-15 05:00:00,MRNS,2020-09-15,8.44,58.29383886255925,True,15.2,12.0,12.28,07:00:00,09:30:00,09:30:00,15.88,11.92,15.058,10:25:00,09:35:00,10:30:00,16.28,12.48,12.72,11:45:00,14:50:00,16:00:00,16.28,11.92,12.72,11:45:00,09:35:00,16:00:00
2.48,2.77,2.0,2.01,142220710,2020-11-25 06:00:00,MTC,2020-11-25,1.2,106.66666666666667,True,2.75,1.33,2.36,09:30:00,07:00:00,09:30:00,2.77,2.085,2.3142,09:40:00,10:05:00,10:30:00,2.59,1.94,1.96,11:40:00,16:00:00,16:00:00,2.77,1.94,1.96,09:40:00,16:00:00,16:00:00
3.46,3.61,2.56,2.95,119760912,2021-06-17 05:00:00,MTP,2021-06-17,2.04,69.6078431372549,True,3.67,2.94,3.23,09:00:00,07:15:00,09:30:00,3.61,2.79,2.8514,09:30:00,10:25:00,10:30:00,3.3,2.56,2.87,14:35:00,11:40:00,16:00:00,3.61,2.56,2.87,09:30:00,11:40:00,16:00:00
