open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_open_time,pre_high,pre_high_time,pre_low,pre_low_time,pre_close,pre_close_time,first_fifteen_open,first_fifteen_open_time,first_fifteen_high,first_fifteen_high_time,first_fifteen_low,first_fifteen_low_time,first_fifteen_close,first_fifteen_close_time,first_thirty_open,first_thirty_open_time,first_thirty_high,first_thirty_high_time,first_thirty_low,first_thirty_low_time,first_thirty_close,first_thirty_close_time,first_hour_open,first_hour_open_time,first_hour_high,first_hour_high_time,first_hour_low,first_hour_low_time,first_hour_close,first_hour_close_time,ten_thirty_to_close_open,ten_thirty_to_close_open_time,ten_thirty_to_close_high,ten_thirty_to_close_high_time,ten_thirty_to_close_low,ten_thirty_to_close_low_time,ten_thirty_to_close_close,ten_thirty_to_close_close_time,second_fifteen_open,second_fifteen_open_time,second_fifteen_high,second_fifteen_high_time,second_fifteen_low,second_fifteen_low_time,second_fifteen_close,second_fifteen_close_time,second_thirty_open,second_thirty_open_time,second_thirty_high,second_thirty_high_time,second_thirty_low,second_thirty_low_time,second_thirty_close,second_thirty_close_time,second_hour_open,second_hour_open_time,second_hour_high,second_hour_high_time,second_hour_low,second_hour_low_time,second_hour_close,second_hour_close_time,eleven_thirty_to_close_open,eleven_thirty_to_close_open_time,eleven_thirty_to_close_high,eleven_thirty_to_close_high_time,eleven_thirty_to_close_low,eleven_thirty_to_close_low_time,eleven_thirty_to_close_close,eleven_thirty_to_close_close_time,third_fifteen_open,third_fifteen_open_time,third_fifteen_high,third_fifteen_high_time,third_fifteen_low,third_fifteen_low_time,third_fifteen_close,third_fifteen_close_time,third_thirty_open,third_thirty_open_time,third_thirty_high,third_thirty_high_time,third_thirty_low,third_thirty_low_time,third_thirty_close,third_thirty_close_time,third_hour_open,third_hour_open_time,third_hour_high,third_hour_high_time,third_hour_low,third_hour_low_time,third_hour_close,third_hour_close_time,twelve_thirty_to_close_open,twelve_thirty_to_close_open_time,twelve_thirty_to_close_high,twelve_thirty_to_close_high_time,twelve_thirty_to_close_low,twelve_thirty_to_close_low_time,twelve_thirty_to_close_close,twelve_thirty_to_close_close_time,float,shares,market_cap
27.1,28.71,12.5,13.1,29554977,2020-09-24 05:00:00,SPI,2020-09-24,14.0,93.57142857142858,True,20.76,07:35:00,30.0,09:05:00,19.03,07:45:00,24.37,09:30:00,24.0,09:40:00,28.71,09:30:00,21.38,09:40:00,21.38,09:40:00,24.0,09:40:00,28.71,09:30:00,17.58,10:00:00,18.91,10:00:00,24.0,09:40:00,28.71,09:30:00,17.0,10:30:00,17.91,10:30:00,17.84,10:35:00,19.1599,10:30:00,12.5,15:15:00,12.61,16:00:00,23.75,09:55:00,24.0,09:50:00,17.58,10:00:00,18.91,10:00:00,18.9101,10:05:00,20.37,10:00:00,17.0,10:30:00,17.91,10:30:00,17.84,10:35:00,19.1599,10:30:00,14.61,10:50:00,16.15,11:30:00,16.1201,11:35:00,17.41,11:50:00,12.5,15:15:00,12.61,16:00:00,18.9101,10:05:00,20.37,10:00:00,17.58,10:00:00,18.6222,10:15:00,17.84,10:35:00,19.1599,10:30:00,14.61,10:50:00,16.8552,11:00:00,16.1201,11:35:00,17.41,11:50:00,15.11,12:30:00,15.1801,12:30:00,15.165,12:35:00,16.41,13:05:00,12.5,15:15:00,12.61,16:00:00,16.23,17.01,238.14
12.16,12.38,8.93,9.14,59155070,2020-10-15 05:00:00,SPI,2020-10-15,7.18,69.35933147632313,True,10.21,07:35:00,14.2,09:05:00,9.73,07:30:00,11.559,09:30:00,11.54,09:35:00,12.38,09:30:00,10.72,09:45:00,10.82,09:45:00,11.54,09:35:00,12.38,09:30:00,9.84,10:00:00,9.9314,10:00:00,11.54,09:35:00,12.38,09:30:00,9.33,10:30:00,9.44,10:30:00,9.44,10:35:00,10.3,11:00:00,8.93,15:15:00,9.17,16:00:00,10.8,09:50:00,11.61,09:50:00,9.84,10:00:00,9.9314,10:00:00,9.94,10:05:00,10.44,10:00:00,9.33,10:30:00,9.44,10:30:00,9.44,10:35:00,10.3,11:00:00,9.25,11:25:00,9.4301,11:30:00,9.45,11:35:00,9.78,11:50:00,8.93,15:15:00,9.17,16:00:00,9.94,10:05:00,10.44,10:00:00,9.66,10:05:00,9.86,10:15:00,9.44,10:35:00,10.3,11:00:00,9.33,10:30:00,10.215,11:00:00,9.45,11:35:00,9.78,11:50:00,9.28,12:25:00,9.33,12:30:00,9.3201,12:35:00,9.75,13:30:00,8.93,15:15:00,9.17,16:00:00,16.23,17.01,122.13
16.07,16.18,11.61,11.88,14219472,2020-11-24 06:00:00,SPI,2020-11-24,10.72,49.906716417910445,True,12.97,07:35:00,18.86,07:50:00,12.92,07:30:00,15.2089,09:30:00,15.18,09:35:00,16.18,09:30:00,12.6,09:45:00,12.93,09:45:00,15.18,09:35:00,16.18,09:30:00,12.6,09:45:00,13.565,10:00:00,15.18,09:35:00,16.18,09:30:00,12.6,09:45:00,13.6,10:30:00,13.6,10:35:00,13.94,10:30:00,11.61,14:25:00,11.97,16:00:00,12.9478,09:50:00,13.95,09:55:00,12.6,09:45:00,13.565,10:00:00,13.5677,10:05:00,14.6299,10:10:00,13.5,10:00:00,13.6,10:30:00,13.6,10:35:00,13.94,10:30:00,13.15,10:40:00,13.24,11:30:00,13.22,11:35:00,13.35,11:30:00,11.61,14:25:00,11.97,16:00:00,13.5677,10:05:00,14.6299,10:10:00,13.5,10:00:00,14.24,10:15:00,13.6,10:35:00,13.94,10:30:00,13.15,10:40:00,13.62,11:00:00,13.22,11:35:00,13.35,11:30:00,11.77,11:50:00,12.3227,12:30:00,12.34,12:35:00,12.7493,12:45:00,11.61,14:25:00,11.97,16:00:00,16.23,17.01,182.35
7.97,9.45,6.18,7.1,282618360,2021-03-22 05:00:00,SPRT,2021-03-22,2.14,272.4299065420561,True,7.02,07:35:00,9.04,08:15:00,5.97,07:30:00,7.2001,09:30:00,7.2,09:35:00,8.44,09:30:00,6.69,09:45:00,8.34,09:45:00,7.2,09:35:00,9.45,09:55:00,6.69,09:45:00,8.66,10:00:00,7.2,09:35:00,9.45,09:55:00,6.69,09:45:00,7.34,10:30:00,7.34,10:35:00,8.38,12:45:00,6.18,13:50:00,6.9,16:00:00,8.33,09:50:00,9.45,09:55:00,6.69,09:45:00,8.66,10:00:00,8.66,10:05:00,9.3,10:00:00,7.23,10:30:00,7.34,10:30:00,7.34,10:35:00,7.495,11:20:00,6.87,10:55:00,7.0101,11:30:00,7.01,11:35:00,8.38,12:45:00,6.18,13:50:00,6.9,16:00:00,8.66,10:05:00,9.3,10:00:00,7.92,10:10:00,8.21,10:15:00,7.34,10:35:00,7.49,10:35:00,6.87,10:55:00,7.1,11:00:00,7.01,11:35:00,7.69,12:25:00,6.96,11:30:00,7.36,12:30:00,7.3781,12:35:00,8.38,12:45:00,6.18,13:50:00,6.9,16:00:00,14.5,20.2,43.23
17.32,17.73,16.92,17.66,16100832,2020-12-22 06:00:00,SPWH,2020-12-22,12.65,36.91699604743083,True,17.45,07:35:00,17.57,07:30:00,17.01,09:30:00,17.155,09:30:00,17.1574,09:35:00,17.33,09:30:00,16.92,09:35:00,17.04,09:45:00,17.1574,09:35:00,17.4789,10:00:00,16.92,09:35:00,17.475,10:00:00,17.1574,09:35:00,17.4854,10:05:00,16.92,09:35:00,17.275,10:30:00,17.27,10:35:00,17.73,14:30:00,17.079,11:35:00,17.66,16:00:00,17.0488,09:50:00,17.4789,10:00:00,17.0,09:45:00,17.475,10:00:00,17.475,10:05:00,17.4854,10:05:00,17.23,10:30:00,17.275,10:30:00,17.27,10:35:00,17.39,11:00:00,17.08,11:30:00,17.13,11:30:00,17.125,11:35:00,17.73,14:30:00,17.079,11:35:00,17.66,16:00:00,17.475,10:05:00,17.4854,10:05:00,17.2405,10:00:00,17.29,10:15:00,17.27,10:35:00,17.39,11:00:00,17.23,10:30:00,17.28,11:00:00,17.125,11:35:00,17.48,12:30:00,17.079,11:35:00,17.48,12:30:00,17.47,12:35:00,17.73,14:30:00,17.395,12:30:00,17.66,16:00:00,42.71,43.63,551.92
14.88,18.6,8.24,8.57,20589768,2020-10-22 05:00:00,SQBG,2020-10-22,5.7,161.05263157894737,True,7.99,09:05:00,17.32,09:25:00,5.89,09:00:00,16.29,09:30:00,16.03,09:35:00,17.29,09:45:00,13.45,09:40:00,15.27,09:45:00,16.03,09:35:00,18.6,10:00:00,13.45,09:40:00,16.81,10:00:00,16.03,09:35:00,18.6,10:00:00,12.23,10:20:00,13.46,10:30:00,13.56,10:35:00,14.45,10:50:00,8.24,15:55:00,8.52,16:00:00,15.2134,09:50:00,18.6,10:00:00,14.01,09:50:00,16.81,10:00:00,16.74,10:05:00,18.6,10:00:00,12.23,10:20:00,13.46,10:30:00,13.56,10:35:00,14.45,10:50:00,11.58,11:30:00,11.62,11:30:00,11.66,11:35:00,12.53,12:10:00,8.24,15:55:00,8.52,16:00:00,16.74,10:05:00,18.6,10:00:00,13.21,10:15:00,13.36,10:15:00,13.56,10:35:00,14.45,10:50:00,12.5,10:40:00,13.42,11:00:00,11.66,11:35:00,12.53,12:10:00,11.05,11:45:00,11.55,12:30:00,11.5057,12:35:00,12.0,12:40:00,8.24,15:55:00,8.52,16:00:00,0.81,1.65,9.40
9.18,10.65,8.24,8.63,11818204,2020-11-17 06:00:00,SQBG,2020-11-17,7.05,30.21276595744681,True,9.42,07:35:00,11.24,08:35:00,8.69,09:30:00,8.84,09:30:00,8.8472,09:35:00,9.5,09:35:00,8.69,09:30:00,8.83,09:45:00,8.8472,09:35:00,10.57,10:00:00,8.69,09:30:00,10.19,10:00:00,8.8472,09:35:00,10.65,10:05:00,8.69,09:30:00,9.325,10:30:00,9.335,10:35:00,9.66,10:30:00,8.24,13:05:00,8.47,16:00:00,8.83,09:50:00,10.57,10:00:00,8.71,09:50:00,10.19,10:00:00,10.1801,10:05:00,10.65,10:05:00,9.05,10:20:00,9.325,10:30:00,9.335,10:35:00,9.66,10:30:00,8.71,11:00:00,9.03,11:30:00,9.03,11:35:00,9.29,11:35:00,8.24,13:05:00,8.47,16:00:00,10.1801,10:05:00,10.65,10:05:00,9.16,10:15:00,9.27,10:15:00,9.335,10:35:00,9.66,10:30:00,8.71,11:00:00,8.8801,11:00:00,9.03,11:35:00,9.29,11:35:00,8.4,12:30:00,8.63,12:30:00,8.64,12:35:00,8.72,15:40:00,8.24,13:05:00,8.47,16:00:00,0.81,1.65,11.63
12.9,14.14,11.31,11.79,2518851,2020-12-02 06:00:00,SQBG,2020-12-02,9.42,36.94267515923568,True,14.09,08:35:00,17.5,08:30:00,9.42,08:30:00,13.19,09:30:00,13.19,09:35:00,14.14,09:35:00,12.03,09:30:00,12.58,09:45:00,13.19,09:35:00,14.14,09:35:00,12.03,09:30:00,12.34,10:00:00,13.19,09:35:00,14.14,09:35:00,11.67,10:20:00,11.89,10:30:00,11.98,10:35:00,12.12,10:35:00,11.31,12:50:00,11.79,16:00:00,12.57,09:50:00,12.78,09:55:00,12.1,10:00:00,12.34,10:00:00,12.34,10:05:00,12.51,10:00:00,11.67,10:20:00,11.89,10:30:00,11.98,10:35:00,12.12,10:35:00,11.35,11:05:00,11.6568,11:30:00,11.62,11:35:00,11.81,15:55:00,11.31,12:50:00,11.79,16:00:00,12.34,10:05:00,12.51,10:00:00,11.72,10:10:00,11.8776,10:15:00,11.98,10:35:00,12.12,10:35:00,11.5,11:00:00,11.5693,11:00:00,11.62,11:35:00,11.68,11:40:00,11.4,12:15:00,11.57,12:30:00,11.49,12:35:00,11.81,15:55:00,11.31,12:50:00,11.79,16:00:00,0.81,1.65,15.54
5.1,10.24,4.65,4.77,38424980,2020-12-18 06:00:00,SQFT,2020-12-18,3.7,37.83783783783782,True,5.5,07:35:00,6.69,07:50:00,4.7,09:10:00,5.7406,09:30:00,5.75,09:35:00,7.15,09:45:00,4.99,09:30:00,7.15,09:45:00,5.75,09:35:00,8.44,09:50:00,4.99,09:30:00,7.89,10:00:00,5.75,09:35:00,10.24,10:30:00,4.99,09:30:00,9.1128,10:30:00,9.1,10:35:00,10.24,10:30:00,4.65,15:55:00,4.65,16:00:00,7.5,09:50:00,8.44,09:50:00,6.06,09:45:00,7.89,10:00:00,7.6,10:05:00,10.24,10:30:00,7.0,10:00:00,9.1128,10:30:00,9.1,10:35:00,10.24,10:30:00,7.11,11:10:00,7.41,11:30:00,7.4,11:35:00,7.85,11:30:00,4.65,15:55:00,4.65,16:00:00,7.6,10:05:00,9.9,10:15:00,7.0,10:00:00,9.35,10:15:00,9.1,10:35:00,10.24,10:30:00,7.55,10:50:00,7.6689,11:00:00,7.4,11:35:00,7.85,11:30:00,6.01,12:25:00,6.2811,12:30:00,6.2801,12:35:00,6.6,12:40:00,4.65,15:55:00,4.65,16:00:00,9.24,9.51,35.19
13.9,15.0,11.1,11.27,8860704,2020-09-24 05:00:00,SSP,2020-09-24,10.47,32.76026743075453,True,17.68,08:05:00,19.0,08:00:00,13.15,09:10:00,13.465,09:30:00,13.46,09:35:00,15.0,09:30:00,12.71,09:40:00,13.129,09:45:00,13.46,09:35:00,15.0,09:30:00,12.05,10:00:00,12.19,10:00:00,13.46,09:35:00,15.0,09:30:00,11.79,10:05:00,12.3,10:30:00,12.3,10:35:00,13.46,10:55:00,11.1,15:15:00,11.29,16:00:00,13.115,09:50:00,13.39,09:45:00,12.05,10:00:00,12.19,10:00:00,12.19,10:05:00,12.7,10:10:00,11.79,10:05:00,12.3,10:30:00,12.3,10:35:00,13.46,10:55:00,12.22,10:30:00,12.84,11:30:00,12.865,11:35:00,13.1307,11:30:00,11.1,15:15:00,11.29,16:00:00,12.19,10:05:00,12.7,10:10:00,11.79,10:05:00,12.42,10:15:00,12.3,10:35:00,13.46,10:55:00,12.22,10:30:00,12.9874,11:00:00,12.865,11:35:00,13.1307,11:30:00,11.76,12:30:00,11.76,12:30:00,11.7799,12:35:00,12.46,13:50:00,11.1,15:15:00,11.29,16:00:00,57.81,81.9,857.49
13.08,20.04,7.62,7.92,25699240,2020-10-15 05:00:00,STAF,2020-10-15,4.716,177.35368956743002,True,1.37,07:35:00,3.12,09:30:00,1.36,07:30:00,3.09,09:30:00,3.09,09:35:00,3.34,09:35:00,2.17,09:30:00,2.39,09:45:00,3.09,09:35:00,3.34,09:35:00,1.91,10:00:00,1.9932,10:00:00,3.09,09:35:00,3.34,09:35:00,1.81,10:20:00,1.94,10:30:00,1.94,10:35:00,2.07,10:40:00,1.25,16:00:00,1.26,16:00:00,2.4,09:50:00,2.74,09:45:00,1.91,10:00:00,1.9932,10:00:00,1.9964,10:05:00,2.23,10:00:00,1.81,10:20:00,1.94,10:30:00,1.94,10:35:00,2.07,10:40:00,1.57,11:25:00,1.64,11:30:00,1.64,11:35:00,1.67,11:35:00,1.25,16:00:00,1.26,16:00:00,1.9964,10:05:00,2.23,10:00:00,1.85,10:15:00,1.8601,10:15:00,1.94,10:35:00,2.07,10:40:00,1.71,10:55:00,1.78,11:00:00,1.64,11:35:00,1.67,11:35:00,1.43,12:25:00,1.48,12:30:00,1.48,12:35:00,1.52,13:00:00,1.25,16:00:00,1.26,16:00:00,35.6,39.17,184.73
4.99,6.75,4.56,4.99,85384917,2021-07-02 05:00:00,STAF,2021-07-02,3.71,34.50134770889488,True,5.39,07:35:00,5.64,07:45:00,4.66,09:30:00,5.0399,09:30:00,5.03,09:35:00,5.53,09:45:00,4.66,09:30:00,4.985,09:45:00,5.03,09:35:00,5.78,09:55:00,4.66,09:30:00,5.2701,10:00:00,5.03,09:35:00,6.3,10:20:00,4.66,09:30:00,6.18,10:30:00,6.2334,10:35:00,6.75,10:40:00,4.56,14:45:00,4.76,16:00:00,4.98,09:50:00,5.78,09:55:00,4.92,09:45:00,5.2701,10:00:00,5.27,10:05:00,6.3,10:20:00,5.14,10:05:00,6.18,10:30:00,6.2334,10:35:00,6.75,10:40:00,5.19,11:20:00,5.4211,11:30:00,5.42,11:35:00,5.48,11:35:00,4.56,14:45:00,4.76,16:00:00,5.27,10:05:00,5.84,10:10:00,5.14,10:05:00,5.65,10:15:00,6.2334,10:35:00,6.75,10:40:00,5.29,11:00:00,5.3806,11:00:00,5.42,11:35:00,5.48,11:35:00,5.08,11:50:00,5.15,12:30:00,5.15,12:35:00,5.32,12:35:00,4.56,14:45:00,4.76,16:00:00,35.6,39.17,145.32
2.39,2.9,1.93,2.67,24546388,2021-01-20 06:00:00,STCN,2021-01-20,1.49,60.4026845637584,True,2.31,07:35:00,2.64,09:20:00,2.0,08:25:00,2.4897,09:30:00,2.48,09:35:00,2.55,09:30:00,2.2,09:40:00,2.3264,09:45:00,2.48,09:35:00,2.55,09:30:00,2.11,09:55:00,2.17,10:00:00,2.48,09:35:00,2.55,09:30:00,2.1,10:10:00,2.15,10:30:00,2.16,10:35:00,2.9,11:30:00,1.93,10:40:00,2.62,16:00:00,2.3216,09:50:00,2.34,09:45:00,2.11,09:55:00,2.17,10:00:00,2.16,10:05:00,2.32,10:25:00,2.1,10:10:00,2.15,10:30:00,2.16,10:35:00,2.9,11:30:00,1.93,10:40:00,2.85,11:30:00,2.8301,11:35:00,2.9,11:30:00,2.22,12:40:00,2.62,16:00:00,2.16,10:05:00,2.24,10:05:00,2.1,10:10:00,2.2,10:15:00,2.16,10:35:00,2.39,10:50:00,1.93,10:40:00,2.273,11:00:00,2.8301,11:35:00,2.9,11:30:00,2.3,12:20:00,2.34,12:30:00,2.34,12:35:00,2.73,15:35:00,2.22,12:40:00,2.62,16:00:00,55.73,62.03,92.42
23.37,25.49,21.8,22.65,4622628,2020-12-04 06:00:00,STRO,2020-12-04,17.0,37.47058823529412,True,21.0,07:35:00,25.49,09:30:00,21.0,07:30:00,24.93,09:30:00,24.96,09:35:00,25.49,09:30:00,22.8,09:30:00,22.95,09:45:00,24.96,09:35:00,25.49,09:30:00,22.25,09:50:00,23.01,10:00:00,24.96,09:35:00,25.49,09:30:00,21.84,10:10:00,23.0,10:30:00,22.95,10:35:00,23.37,12:15:00,21.8,10:50:00,22.5,16:00:00,22.95,09:50:00,23.44,09:45:00,22.25,09:50:00,23.01,10:00:00,23.002,10:05:00,23.22,10:00:00,21.84,10:10:00,23.0,10:30:00,22.95,10:35:00,23.15,10:30:00,21.8,10:50:00,22.23,11:30:00,22.2,11:35:00,23.37,12:15:00,21.91,11:40:00,22.5,16:00:00,23.002,10:05:00,23.22,10:00:00,21.84,10:10:00,22.68,10:15:00,22.95,10:35:00,23.15,10:30:00,21.8,10:50:00,22.5268,11:00:00,22.2,11:35:00,23.37,12:15:00,21.91,11:40:00,23.05,12:30:00,22.9897,12:35:00,23.05,12:30:00,22.05,13:40:00,22.5,16:00:00,41.21,45.91,780.47
4.6,8.5,3.3,3.93,267806140,2020-09-24 05:00:00,SUNW,2020-09-24,1.16,296.551724137931,True,4.92,07:35:00,5.86,07:50:00,3.92,09:00:00,3.96,09:30:00,3.9,09:35:00,6.79,09:45:00,3.56,09:35:00,6.17,09:45:00,3.9,09:35:00,8.5,09:55:00,3.56,09:35:00,7.12,10:00:00,3.9,09:35:00,8.5,09:55:00,3.56,09:35:00,5.96,10:30:00,5.9699,10:35:00,6.4,10:30:00,3.3,13:20:00,4.4,16:00:00,6.2,09:50:00,8.5,09:55:00,4.7701,09:45:00,7.12,10:00:00,7.12,10:05:00,8.1,10:00:00,5.34,10:30:00,5.96,10:30:00,5.9699,10:35:00,6.4,10:30:00,4.1,10:50:00,5.585,11:30:00,5.59,11:35:00,5.9,12:05:00,3.3,13:20:00,4.4,16:00:00,7.12,10:05:00,8.1,10:00:00,6.22,10:00:00,7.748,10:15:00,5.9699,10:35:00,6.4,10:30:00,4.1,10:50:00,5.3175,11:00:00,5.59,11:35:00,5.9,12:05:00,5.01,11:50:00,5.24,12:30:00,5.24,12:35:00,5.38,12:30:00,3.3,13:20:00,4.4,16:00:00,26.8,27.05,31.38
4.59,4.85,3.73,4.06,88063553,2020-10-07 05:00:00,SUNW,2020-10-07,2.8,63.92857142857143,True,3.15,07:35:00,5.19,08:25:00,3.05,07:30:00,4.365,09:30:00,4.3799,09:35:00,4.85,09:30:00,4.12,09:45:00,4.2572,09:45:00,4.3799,09:35:00,4.85,09:30:00,4.05,09:50:00,4.3,10:00:00,4.3799,09:35:00,4.85,09:30:00,3.9,10:05:00,3.98,10:30:00,3.9894,10:35:00,4.4,11:45:00,3.73,10:50:00,4.07,16:00:00,4.25,09:50:00,4.39,09:55:00,4.05,09:50:00,4.3,10:00:00,4.3,10:05:00,4.66,10:05:00,3.9,10:05:00,3.98,10:30:00,3.9894,10:35:00,4.2,11:25:00,3.73,10:50:00,4.0001,11:30:00,4.0,11:35:00,4.4,11:45:00,3.8,13:55:00,4.07,16:00:00,4.3,10:05:00,4.66,10:05:00,3.9,10:05:00,4.07,10:15:00,3.9894,10:35:00,4.08,10:30:00,3.73,10:50:00,3.929,11:00:00,4.0,11:35:00,4.4,11:45:00,3.99,11:30:00,4.1401,12:30:00,4.15,12:35:00,4.25,12:45:00,3.8,13:55:00,4.07,16:00:00,26.8,27.05,75.74
1.6128,1.82,1.3648,1.518,10192202,2020-12-03 06:00:00,SXTC,2020-12-03,1.226,31.54975530179446,True,1.332,08:10:00,1.88,09:05:00,1.2008,08:05:00,1.584,09:30:00,1.584,09:35:00,1.64,09:30:00,1.3648,09:45:00,1.416,09:45:00,1.584,09:35:00,1.64,09:30:00,1.3648,09:45:00,1.51,10:00:00,1.584,09:35:00,1.82,10:30:00,1.3648,09:45:00,1.7588,10:30:00,1.76,10:35:00,1.82,10:30:00,1.3664,10:35:00,1.44,16:00:00,1.4128,09:50:00,1.58,09:50:00,1.3648,09:45:00,1.51,10:00:00,1.5132,10:05:00,1.82,10:30:00,1.48,10:00:00,1.7588,10:30:00,1.76,10:35:00,1.82,10:30:00,1.3664,10:35:00,1.52,11:30:00,1.5216,11:35:00,1.6,12:10:00,1.4,15:00:00,1.44,16:00:00,1.5132,10:05:00,1.72,10:10:00,1.48,10:00:00,1.6,10:15:00,1.76,10:35:00,1.82,10:30:00,1.3664,10:35:00,1.6352,11:00:00,1.5216,11:35:00,1.6,12:10:00,1.5,11:35:00,1.5008,12:30:00,1.518,12:35:00,1.5596,12:30:00,1.4,15:00:00,1.44,16:00:00,13.39,15.51,19.02
3.03,3.04,2.4,2.54,23526212,2020-12-14 06:00:00,SYBX,2020-12-14,2.24,35.26785714285712,True,3.69,07:35:00,3.97,07:30:00,2.83,09:30:00,2.9,09:30:00,2.8955,09:35:00,3.04,09:30:00,2.69,09:40:00,2.7299,09:45:00,2.8955,09:35:00,3.04,09:30:00,2.54,09:50:00,2.65,10:00:00,2.8955,09:35:00,3.04,09:30:00,2.52,10:20:00,2.5315,10:30:00,2.5324,10:35:00,2.6,10:30:00,2.4,11:15:00,2.48,16:00:00,2.7258,09:50:00,2.82,09:45:00,2.54,09:50:00,2.65,10:00:00,2.655,10:05:00,2.68,10:00:00,2.52,10:20:00,2.5315,10:30:00,2.5324,10:35:00,2.6,10:30:00,2.4,11:15:00,2.475,11:30:00,2.471,11:35:00,2.6,12:15:00,2.43,12:05:00,2.48,16:00:00,2.655,10:05:00,2.68,10:00:00,2.58,10:00:00,2.635,10:15:00,2.5324,10:35:00,2.6,10:30:00,2.42,10:45:00,2.465,11:00:00,2.471,11:35:00,2.6,12:15:00,2.43,12:05:00,2.5199,12:30:00,2.515,12:35:00,2.5999,15:20:00,2.43,13:45:00,2.48,16:00:00,26.2,41.55,93.07
1.23,1.86,1.13,1.32,32575009,2020-09-25 05:00:00,SYPR,2020-09-25,0.9301,32.243844747876565,True,1.0299,09:20:00,1.69,09:20:00,0.9301,08:00:00,1.21,09:30:00,1.2177,09:35:00,1.35,09:35:00,1.13,09:40:00,1.19,09:45:00,1.2177,09:35:00,1.64,10:00:00,1.13,09:40:00,1.5682,10:00:00,1.2177,09:35:00,1.86,10:05:00,1.13,09:40:00,1.29,10:30:00,1.285,10:35:00,1.56,12:20:00,1.16,10:45:00,1.41,16:00:00,1.1893,09:50:00,1.64,10:00:00,1.13,09:45:00,1.5682,10:00:00,1.56,10:05:00,1.86,10:05:00,1.25,10:20:00,1.29,10:30:00,1.285,10:35:00,1.41,11:25:00,1.16,10:45:00,1.32,11:30:00,1.3148,11:35:00,1.56,12:20:00,1.2,13:30:00,1.41,16:00:00,1.56,10:05:00,1.86,10:05:00,1.3,10:00:00,1.405,10:15:00,1.285,10:35:00,1.36,11:00:00,1.16,10:45:00,1.34,11:00:00,1.3148,11:35:00,1.56,12:20:00,1.28,11:35:00,1.41,12:30:00,1.41,12:35:00,1.45,15:10:00,1.2,13:30:00,1.41,16:00:00,10.85,21.39,19.89
6.88,7.89,4.72,5.06,193632230,2021-02-24 06:00:00,SYPR,2021-02-24,2.66,158.64661654135338,True,2.69,07:45:00,7.89,09:30:00,2.66,07:35:00,7.075,09:30:00,7.0701,09:35:00,7.89,09:30:00,5.86,09:45:00,6.1,09:45:00,7.0701,09:35:00,7.89,09:30:00,5.59,09:55:00,5.685,10:00:00,7.0701,09:35:00,7.89,09:30:00,5.12,10:30:00,5.1589,10:30:00,5.16,10:35:00,6.08,15:35:00,4.72,12:40:00,5.09,16:00:00,6.105,09:50:00,6.34,09:45:00,5.59,09:55:00,5.685,10:00:00,5.685,10:05:00,6.61,10:05:00,5.12,10:30:00,5.1589,10:30:00,5.16,10:35:00,5.43,10:50:00,4.85,11:00:00,5.0601,11:30:00,5.07,11:35:00,6.08,15:35:00,4.72,12:40:00,5.09,16:00:00,5.685,10:05:00,6.61,10:05:00,5.32,10:15:00,5.375,10:15:00,5.16,10:35:00,5.43,10:50:00,4.85,11:00:00,4.9414,11:00:00,5.07,11:35:00,5.67,11:55:00,4.82,12:20:00,5.0,12:30:00,4.9928,12:35:00,6.08,15:35:00,4.72,12:40:00,5.09,16:00:00,10.85,21.39,56.90
7.25,7.41,5.0,5.82,15883572,2020-09-25 05:00:00,TATT,2020-09-25,4.02,80.34825870646769,True,6.15,07:35:00,7.65,09:25:00,5.55,07:55:00,6.53,09:30:00,6.5361,09:35:00,7.41,09:30:00,5.88,09:45:00,6.135,09:45:00,6.5361,09:35:00,7.41,09:30:00,5.61,10:00:00,5.61,10:00:00,6.5361,09:35:00,7.41,09:30:00,5.12,10:20:00,5.58,10:30:00,5.575,10:35:00,5.97,11:30:00,5.0,14:15:00,5.42,16:00:00,6.15,09:50:00,6.525,09:45:00,5.61,10:00:00,5.61,10:00:00,5.6,10:05:00,5.97,10:00:00,5.12,10:20:00,5.58,10:30:00,5.575,10:35:00,5.97,11:30:00,5.19,10:30:00,5.69,11:30:00,5.7,11:35:00,5.97,11:30:00,5.0,14:15:00,5.42,16:00:00,5.6,10:05:00,5.97,10:00:00,5.21,10:10:00,5.39,10:15:00,5.575,10:35:00,5.66,10:30:00,5.19,10:30:00,5.3178,11:00:00,5.7,11:35:00,5.97,11:30:00,5.26,12:05:00,5.33,12:30:00,5.3271,12:35:00,5.95,15:50:00,5.0,14:15:00,5.42,16:00:00,2.76,8.88,35.70
