open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100,float,shares,market_cap,DATA_MISSING_FINVIZ,pre_market_open,pre_market_high,pre_market_high_time,pre_market_high_touch,pre_market_low,pre_market_low_time,pre_market_low_touch,pre_market_close,day_open,day_high,day_high_time,day_high_touch,day_low,day_low_time,day_low_touch,day_close,930_945_open,930_945_high,930_945_high_time,930_945_high_touch,930_945_low,930_945_low_time,930_945_low_touch,930_945_close,945_950_open,945_950_high,945_950_high_time,945_950_high_touch,945_950_low,945_950_low_time,945_950_low_touch,945_950_close,945_955_open,945_955_high,945_955_high_time,945_955_high_touch,945_955_low,945_955_low_time,945_955_low_touch,945_955_close,945_10_open,945_10_high,945_10_high_time,945_10_high_touch,945_10_low,945_10_low_time,945_10_low_touch,945_10_close,945_4_open,945_4_high,945_4_high_time,945_4_high_touch,945_4_low,945_4_low_time,945_4_low_touch,945_4_close,930_10_open,930_10_high,930_10_high_time,930_10_high_touch,930_10_low,930_10_low_time,930_10_low_touch,930_10_close,10_4_open,10_4_high,10_4_high_time,10_4_high_touch,10_4_low,10_4_low_time,10_4_low_touch,10_4_close,930_1030_open,930_1030_high,930_1030_high_time,930_1030_high_touch,930_1030_low,930_1030_low_time,930_1030_low_touch,930_1030_close,1030_4_open,1030_4_high,1030_4_high_time,1030_4_high_touch,1030_4_low,1030_4_low_time,1030_4_low_touch,1030_4_close,930_11_open,930_11_high,930_11_high_time,930_11_high_touch,930_11_low,930_11_low_time,930_11_low_touch,930_11_close,11_4_open,11_4_high,11_4_high_time,11_4_high_touch,11_4_low,11_4_low_time,11_4_low_touch,11_4_close,1130_4_open,1130_4_high,1130_4_high_time,1130_4_high_touch,1130_4_low,1130_4_low_time,1130_4_low_touch,1130_4_close,12_4_open,12_4_high,12_4_high_time,12_4_high_touch,12_4_low,12_4_low_time,12_4_low_touch,12_4_close,DATA_MISSING_5MIN,DATA_MISSING_STATS
4.63,4.9,3.92,4.31,11150098,2021-06-11 05:00:00,GBS,2021-06-11,3.63,False,27.548209366391184,5.831533477321824,15.33477321814255,False,False,False,False,False,12.66,12.66,45.96,,5.32,5.4,07:30:00,2.0,4.6,09:25:00,2.0,4.7003,4.7,4.9,09:30:00,1.0,3.92,13:55:00,1.0,4.2,4.7,4.9,09:30:00,1.0,4.15,09:45:00,1.0,4.2475,4.25,4.55,09:45:00,1.0,4.15,09:45:00,1.0,4.19,4.25,4.55,09:45:00,1.0,4.15,09:45:00,1.0,4.35,4.25,4.6799,10:00:00,1.0,4.15,09:45:00,1.0,4.55,4.25,4.6799,10:00:00,1.0,3.92,13:55:00,1.0,4.2,4.7,4.9,09:30:00,1.0,4.15,09:45:00,1.0,4.55,4.545,4.6799,10:00:00,1.0,3.92,13:55:00,1.0,4.2,4.7,4.9,09:30:00,1.0,4.01,10:10:00,1.0,4.23,4.21,4.6,12:55:00,1.0,3.92,13:55:00,1.0,4.2,4.7,4.9,09:30:00,1.0,4.01,10:10:00,1.0,4.1232,4.12,4.6,12:55:00,1.0,3.92,13:55:00,1.0,4.2,4.18,4.6,12:55:00,1.0,3.92,13:55:00,1.0,4.2,4.1392,4.6,12:55:00,1.0,3.92,13:55:00,1.0,4.2,,
3.84,4.65,3.28,3.93,8280318,2021-07-08 05:00:00,GBS,2021-07-08,2.95,True,30.16949152542372,21.09375000000001,14.583333333333336,False,False,False,False,False,12.66,12.66,37.35,,2.89,4.3,09:25:00,1.0,2.86,08:40:00,1.0,3.6401,3.67,4.65,09:43:00,1.0,3.28,12:51:00,1.0,3.93,3.67,4.65,09:43:00,1.0,3.33,09:32:00,1.0,4.43,4.43,4.5998,09:46:00,1.0,3.87,09:47:00,1.0,4.0799,4.43,4.5998,09:46:00,1.0,3.87,09:47:00,1.0,4.12,4.43,4.5998,09:46:00,1.0,3.87,09:47:00,1.0,4.05,4.43,4.5998,09:46:00,1.0,3.28,12:51:00,1.0,3.93,3.67,4.65,09:43:00,1.0,3.33,09:32:00,1.0,4.05,4.0599,4.3,10:46:00,1.0,3.28,12:51:00,1.0,3.93,3.67,4.65,09:43:00,1.0,3.33,09:32:00,1.0,3.8,3.785,4.3,10:46:00,1.0,3.28,12:51:00,1.0,3.93,3.67,4.65,09:43:00,1.0,3.33,09:32:00,1.0,3.7,3.7,3.93,15:57:00,4.0,3.28,12:51:00,1.0,3.93,3.64,3.93,15:57:00,4.0,3.28,12:51:00,1.0,3.93,3.5401,3.93,15:57:00,4.0,3.28,12:51:00,1.0,3.93,,
4.77,4.87,3.6,3.77,27469163,2021-09-01 05:00:00,GBS,2021-09-01,3.24,False,47.2222222222222,2.096436058700221,24.528301886792445,False,False,False,False,False,12.66,12.66,41.02,,5.21,5.29,07:30:00,1.0,4.55,09:30:00,1.0,4.61,4.61,4.87,09:30:00,1.0,3.6,14:25:00,2.0,3.75,4.61,4.87,09:30:00,1.0,4.1,09:45:00,1.0,4.15,4.1499,4.32,09:50:00,1.0,4.1,09:45:00,1.0,4.2601,4.1499,4.36,09:55:00,1.0,4.05,09:55:00,1.0,4.08,4.1499,4.36,09:55:00,1.0,4.05,09:55:00,2.0,4.06,4.1499,4.36,09:55:00,1.0,3.6,14:25:00,2.0,3.75,4.61,4.87,09:30:00,1.0,4.05,09:55:00,2.0,4.06,4.06,4.13,10:00:00,1.0,3.6,14:25:00,2.0,3.75,4.61,4.87,09:30:00,1.0,3.78,10:15:00,2.0,3.82,3.8101,4.12,10:50:00,1.0,3.6,14:25:00,2.0,3.75,4.61,4.87,09:30:00,1.0,3.78,10:15:00,3.0,3.9,3.91,4.0,11:20:00,1.0,3.6,14:25:00,2.0,3.75,3.9,3.99,11:30:00,1.0,3.6,14:25:00,2.0,3.75,3.8179,3.95,15:35:00,1.0,3.6,14:25:00,2.0,3.75,,
11.4898,13.25,9.3,9.36,5411823,2021-09-17 05:00:00,GDEV,2021-09-17,9.48,False,21.20042194092828,15.319674842033796,19.05864331842156,False,False,False,False,False,25.0,25.0,237.0,,11.04,20.86,08:40:00,1.0,10.6,09:30:00,1.0,11.1,10.92,13.25,10:00:00,1.0,9.3,15:00:00,1.0,9.73,10.92,12.55,09:40:00,1.0,10.6,09:30:00,1.0,11.798,11.84,12.4,09:45:00,1.0,11.15,09:50:00,1.0,11.36,11.84,12.74,09:55:00,1.0,11.15,09:50:00,1.0,12.74,11.84,13.25,10:00:00,1.0,11.15,09:50:00,1.0,12.6205,11.84,13.25,10:00:00,1.0,9.3,15:00:00,1.0,9.73,10.92,13.25,10:00:00,1.0,10.6,09:30:00,1.0,12.6205,12.6183,13.25,10:00:00,1.0,9.3,15:00:00,1.0,9.73,10.92,13.25,10:00:00,1.0,10.6,09:30:00,1.0,11.495,11.4,11.74,10:35:00,2.0,9.3,15:00:00,1.0,9.73,10.92,13.25,10:00:00,1.0,10.33,11:00:00,1.0,10.33,10.32,10.5,11:00:00,2.0,9.3,15:00:00,1.0,9.73,10.134,10.2,11:30:00,1.0,9.3,15:00:00,1.0,9.73,9.585,9.96,12:15:00,1.0,9.3,15:00:00,1.0,9.73,,
4.8263,4.85,3.26,3.92,4752187,2021-03-02 06:00:00,GEG,2021-03-02,3.45,False,39.8927536231884,0.491059403683978,32.453432235874274,False,True,False,False,False,25.72,25.72,88.73,,4.59,5.13,09:05:00,1.0,4.22,09:30:00,1.0,4.38,4.38,4.85,09:30:00,1.0,3.26,14:00:00,1.0,3.92,4.38,4.85,09:30:00,1.0,4.21,09:40:00,1.0,4.3101,4.31,4.49,09:45:00,1.0,4.25,09:50:00,1.0,4.4,4.31,4.49,09:45:00,1.0,4.25,09:50:00,1.0,4.3799,4.31,4.49,09:45:00,1.0,4.25,09:50:00,2.0,4.35,4.31,4.49,09:45:00,1.0,3.26,14:00:00,1.0,3.92,4.38,4.85,09:30:00,1.0,4.21,09:40:00,1.0,4.35,4.3,4.38,10:00:00,1.0,3.26,14:00:00,1.0,3.92,4.38,4.85,09:30:00,1.0,3.78,10:25:00,1.0,3.91,3.9152,4.08,11:35:00,3.0,3.26,14:00:00,1.0,3.92,4.38,4.85,09:30:00,1.0,3.78,10:25:00,1.0,3.9201,3.92,4.08,11:35:00,3.0,3.26,14:00:00,1.0,3.92,3.83,4.08,11:35:00,3.0,3.26,14:00:00,1.0,3.92,4.0,4.08,12:05:00,1.0,3.26,14:00:00,1.0,3.92,,
7.6,8.18,5.24,5.48,49946147,2021-01-21 06:00:00,GENE,2021-01-21,4.3,False,76.74418604651163,7.631578947368422,31.052631578947363,False,True,False,False,False,14.84,14.84,63.81,,7.8,8.44,07:50:00,1.0,7.08,09:30:00,1.0,7.1355,7.12,8.18,09:30:00,1.0,5.24,14:45:00,1.0,5.54,7.12,8.18,09:30:00,1.0,6.78,09:35:00,1.0,7.4323,7.467,7.87,09:45:00,1.0,6.93,09:50:00,1.0,7.06,7.467,7.87,09:45:00,1.0,6.93,09:50:00,1.0,7.54,7.467,7.87,09:45:00,1.0,6.93,09:50:00,1.0,7.2003,7.467,7.87,09:45:00,1.0,5.24,14:45:00,1.0,5.54,7.12,8.18,09:30:00,1.0,6.78,09:35:00,1.0,7.2003,7.23,7.6,10:05:00,1.0,5.24,14:45:00,1.0,5.54,7.12,8.18,09:30:00,1.0,6.17,10:25:00,1.0,6.3133,6.32,6.45,10:30:00,1.0,5.24,14:45:00,1.0,5.54,7.12,8.18,09:30:00,1.0,5.83,10:50:00,1.0,5.88,5.9542,6.17,11:00:00,1.0,5.24,14:45:00,1.0,5.54,5.5121,6.08,12:45:00,1.0,5.24,14:45:00,1.0,5.54,5.32,6.08,12:45:00,1.0,5.24,14:45:00,1.0,5.54,,
8.18,11.0,7.92,8.8,188207521,2021-06-09 05:00:00,GEO,2021-06-09,6.36,True,28.61635220125785,34.47432762836186,3.17848410757946,True,False,False,False,False,120.43,120.43,765.93,,6.83,9.15,08:15:00,1.0,6.77,07:30:00,1.0,8.19,8.18,11.0,10:00:00,2.0,7.92,09:30:00,1.0,8.7,8.18,9.89,09:45:00,1.0,7.92,09:30:00,1.0,9.82,9.82,10.25,09:50:00,1.0,8.8,09:45:00,1.0,10.25,9.82,10.47,09:55:00,1.0,8.8,09:45:00,1.0,9.5461,9.82,11.0,10:00:00,1.0,8.8,09:45:00,1.0,10.5001,9.82,11.0,10:00:00,2.0,8.33,10:20:00,1.0,8.7,8.18,11.0,10:00:00,1.0,7.92,09:30:00,1.0,10.5001,10.52,11.0,10:00:00,2.0,8.33,10:20:00,1.0,8.7,8.18,11.0,10:00:00,2.0,7.92,09:30:00,1.0,8.8115,8.815,10.47,13:05:00,1.0,8.5,11:20:00,1.0,8.7,8.18,11.0,10:00:00,2.0,7.92,09:30:00,1.0,9.3345,9.34,10.47,13:05:00,1.0,8.5,11:20:00,1.0,8.7,8.8143,10.47,13:05:00,1.0,8.6,15:25:00,3.0,8.7,9.0101,10.47,13:05:00,1.0,8.6,15:25:00,3.0,8.7,,
8.86,11.68,8.5,11.03,149739350,2021-01-19 06:00:00,GEVO,2021-01-19,6.4,True,38.43749999999999,31.82844243792325,4.063205417607217,True,False,False,False,False,198.14,198.14,1268.1,,8.74,8.92,07:30:00,1.0,8.21,09:00:00,1.0,8.729,8.73,11.68,13:05:00,1.0,8.5,09:30:00,1.0,11.11,8.73,9.33,09:40:00,1.0,8.5,09:30:00,1.0,9.1301,9.1301,9.68,09:50:00,1.0,8.99,09:45:00,1.0,9.6696,9.1301,10.05,09:55:00,1.0,8.99,09:45:00,1.0,9.9,9.1301,11.1,10:00:00,1.0,8.99,09:45:00,1.0,11.0711,9.1301,11.68,13:05:00,1.0,8.99,09:45:00,1.0,11.11,8.73,11.1,10:00:00,1.0,8.5,09:30:00,1.0,11.0711,11.08,11.68,13:05:00,1.0,9.84,10:55:00,1.0,11.11,8.73,11.2,10:05:00,1.0,8.5,09:30:00,1.0,10.39,10.3883,11.68,13:05:00,1.0,9.84,10:55:00,1.0,11.11,8.73,11.2,10:05:00,1.0,8.5,09:30:00,1.0,10.12,10.112,11.68,13:05:00,1.0,9.93,11:10:00,1.0,11.11,10.2811,11.68,13:05:00,1.0,10.03,11:30:00,1.0,11.11,10.285,11.68,13:05:00,1.0,10.15,12:00:00,1.0,11.11,,
4.8,6.24,3.6,3.9552,43729480,2021-01-06 06:00:00,GHSI,2021-01-06,3.3,False,45.45454545454546,30.000000000000007,25.0,True,False,False,False,False,24.43,24.43,80.62,,5.43,5.61,07:30:00,1.0,4.284,09:30:00,1.0,4.29126,4.2918,6.24,10:15:00,2.0,3.6,15:55:00,1.0,3.9,4.2918,5.28,09:40:00,1.0,4.284,09:30:00,1.0,4.5198,4.5204,5.1,09:50:00,1.0,4.5174,09:50:00,1.0,5.09703,4.5204,5.1,09:50:00,1.0,4.5174,09:50:00,1.0,4.8636,4.5204,5.4,10:00:00,1.0,4.5174,09:50:00,1.0,5.2806,4.5204,6.24,10:15:00,2.0,3.6,15:55:00,1.0,3.9,4.2918,5.4,10:00:00,1.0,4.284,09:30:00,1.0,5.2806,5.2782,6.24,10:15:00,2.0,3.6,15:55:00,1.0,3.9,4.2918,6.24,10:15:00,2.0,4.284,09:30:00,1.0,5.4576,5.4228,5.76,10:40:00,1.0,3.6,15:55:00,1.0,3.9,4.2918,6.24,10:15:00,2.0,4.284,09:30:00,1.0,4.98,4.98,5.2476,11:00:00,1.0,3.6,15:55:00,1.0,3.9,4.9068,5.22,11:40:00,1.0,3.6,15:55:00,1.0,3.9,4.9266,4.9896,12:30:00,1.0,3.6,15:55:00,1.0,3.9,,
4.28,4.32,3.72,4.08,8072442,2021-03-12 06:00:00,GIGM,2021-03-12,3.52,False,21.5909090909091,0.9345794392523372,13.08411214953271,False,False,False,False,False,11.05,11.05,38.9,,4.98,5.2,07:30:00,1.0,4.05,09:30:00,1.0,4.0799,4.097,4.32,09:55:00,1.0,3.72,14:20:00,1.0,4.15,4.097,4.2968,09:30:00,1.0,4.02,09:45:00,1.0,4.06,4.06,4.22,09:50:00,1.0,4.02,09:45:00,1.0,4.22,4.06,4.32,09:55:00,1.0,4.02,09:45:00,1.0,4.1509,4.06,4.32,09:55:00,1.0,4.02,09:45:00,1.0,4.2001,4.06,4.32,09:55:00,1.0,3.72,14:20:00,1.0,4.15,4.097,4.32,09:55:00,1.0,4.02,09:45:00,1.0,4.2001,4.2001,4.29,10:00:00,1.0,3.72,14:20:00,1.0,4.15,4.097,4.32,09:55:00,1.0,4.02,09:45:00,1.0,4.1101,4.11,4.15,16:00:00,1.0,3.72,14:20:00,1.0,4.15,4.097,4.32,09:55:00,1.0,3.81,11:00:00,1.0,3.83,3.85,4.15,16:00:00,1.0,3.72,14:20:00,1.0,4.15,3.83,4.15,16:00:00,1.0,3.72,14:20:00,1.0,4.15,3.87,4.15,16:00:00,1.0,3.72,14:20:00,1.0,4.15,,
1.05,1.39,0.9613,1.01,201618830,2021-07-16 05:00:00,GLG,2021-07-16,0.8119,False,29.32627170833848,32.380952380952365,8.447619047619048,True,False,False,False,False,96.82,96.82,78.61,,0.98,1.1,08:55:00,2.0,0.95,07:48:00,2.0,1.0295,1.02,1.39,10:01:00,1.0,0.9613,09:40:00,1.0,1.0,1.02,1.08,09:45:00,1.0,0.9613,09:40:00,1.0,1.065,1.07,1.26,09:50:00,1.0,1.03,09:45:00,1.0,1.2097,1.07,1.26,09:50:00,3.0,1.03,09:45:00,1.0,1.25,1.07,1.38,10:00:00,1.0,1.03,09:45:00,1.0,1.3496,1.07,1.39,10:01:00,1.0,0.981,15:44:00,1.0,1.0,1.02,1.38,10:00:00,1.0,0.9613,09:40:00,1.0,1.3496,1.34,1.39,10:01:00,1.0,0.981,15:44:00,1.0,1.0,1.02,1.39,10:01:00,1.0,0.9613,09:40:00,1.0,1.178,1.175,1.24,10:37:00,2.0,0.981,15:44:00,1.0,1.0,1.02,1.39,10:01:00,1.0,0.9613,09:40:00,1.0,1.1299,1.1205,1.22,12:52:00,3.0,0.981,15:44:00,1.0,1.0,1.1,1.22,12:52:00,3.0,0.981,15:44:00,1.0,1.0,1.1394,1.22,12:52:00,3.0,0.981,15:44:00,1.0,1.0,,
0.9086,0.9349,0.7959,0.833,18668108,2021-08-18 05:00:00,GLG,2021-08-18,0.74,False,22.78378378378378,2.8945630640545885,12.403697996918329,False,False,False,False,False,96.82,96.82,71.65,,0.9815,0.9925,07:40:00,1.0,0.888,09:30:00,1.0,0.8935,0.9,0.9349,09:43:00,1.0,0.7959,11:10:00,1.0,0.8398,0.9,0.9349,09:43:00,1.0,0.85,09:45:00,1.0,0.87,0.8678,0.9299,09:45:00,1.0,0.8341,09:47:00,1.0,0.8529,0.8678,0.9299,09:45:00,1.0,0.8341,09:47:00,1.0,0.852,0.8678,0.9299,09:45:00,1.0,0.8341,09:47:00,1.0,0.842,0.8678,0.9299,09:45:00,1.0,0.7959,11:10:00,1.0,0.8398,0.9,0.9349,09:43:00,1.0,0.8341,09:47:00,1.0,0.842,0.842,0.8642,10:15:00,2.0,0.7959,11:10:00,1.0,0.8398,0.9,0.9349,09:43:00,1.0,0.8233,10:02:00,2.0,0.84,0.839,0.85,11:38:00,2.0,0.7959,11:10:00,1.0,0.8398,0.9,0.9349,09:43:00,1.0,0.8051,10:39:00,1.0,0.8171,0.818,0.85,11:38:00,2.0,0.7959,11:10:00,1.0,0.8398,0.814501,0.85,11:38:00,2.0,0.8,12:33:00,2.0,0.8398,0.834099,0.846799,15:03:00,1.0,0.8,12:33:00,2.0,0.8398,,
15.09,15.1246,12.6,12.64,10371829,2021-01-13 06:00:00,GLNG,2021-01-13,12.24,False,23.28431372549019,0.229290921139823,16.50099403578529,False,False,False,False,False,108.4,108.4,1326.82,,13.8,16.0,08:55:00,1.0,12.26,07:55:00,1.0,14.045,14.03,15.1246,09:30:00,1.0,12.6,15:45:00,2.0,12.64,14.03,15.1246,09:30:00,1.0,13.6,09:40:00,1.0,13.935,13.93,14.11,09:45:00,1.0,13.81,09:50:00,1.0,13.917,13.93,14.11,09:45:00,1.0,13.81,09:50:00,1.0,13.88,13.93,14.11,09:45:00,1.0,13.685,10:00:00,1.0,14.06,13.93,14.32,10:05:00,1.0,12.6,15:45:00,2.0,12.64,14.03,15.1246,09:30:00,1.0,13.6,09:40:00,1.0,14.06,14.07,14.32,10:05:00,1.0,12.6,15:45:00,2.0,12.64,14.03,15.1246,09:30:00,1.0,13.41,10:30:00,1.0,13.49,13.47,14.01,10:55:00,1.0,12.6,15:45:00,2.0,12.64,14.03,15.1246,09:30:00,1.0,13.41,10:30:00,1.0,13.65,13.65,13.93,11:30:00,1.0,12.6,15:45:00,2.0,12.64,13.85,13.93,11:30:00,1.0,12.6,15:45:00,2.0,12.64,13.388,13.44,12:05:00,2.0,12.6,15:45:00,2.0,12.64,,
63.01,69.77,50.6,53.6,6893527,2021-04-09 05:00:00,GLSI,2021-04-09,50.5,False,24.772277227722768,10.728455800666556,19.695286462466267,False,False,False,False,False,12.9,12.9,651.45,,68.56,70.5,07:30:00,1.0,60.0,09:20:00,1.0,66.9701,67.0,69.77,09:30:00,1.0,50.6,12:30:00,1.0,53.28,67.0,69.77,09:30:00,1.0,58.5,09:45:00,1.0,59.6699,59.66,62.0,09:45:00,1.0,58.0,09:50:00,1.0,58.44,59.66,62.0,09:45:00,1.0,58.0,09:50:00,1.0,60.8,59.66,62.0,09:45:00,1.0,57.08,10:00:00,1.0,58.1,59.66,62.0,09:45:00,1.0,50.6,12:30:00,1.0,53.28,67.0,69.77,09:30:00,1.0,57.08,10:00:00,1.0,58.1,58.05,60.95,10:00:00,1.0,50.6,12:30:00,1.0,53.28,67.0,69.77,09:30:00,1.0,53.71,10:25:00,1.0,54.64,54.6001,56.85,15:05:00,1.0,50.6,12:30:00,1.0,53.28,67.0,69.77,09:30:00,1.0,51.5401,10:40:00,1.0,53.85,53.7501,56.85,15:05:00,1.0,50.6,12:30:00,1.0,53.28,53.65,56.85,15:05:00,1.0,50.6,12:30:00,1.0,53.28,52.355,56.85,15:05:00,1.0,50.6,12:30:00,1.0,53.28,,
17.3225,20.74,15.32,18.3,4722934,2021-02-10 06:00:00,GMBL,2021-02-10,13.975,True,23.95348837209304,19.72867657670657,11.560109683937082,False,False,False,False,False,20.97,20.97,293.06,,16.5,17.72,09:25:00,1.0,15.6,08:55:00,2.0,16.878,16.895,20.74,14:15:00,1.0,15.32,10:50:00,1.0,18.3,16.895,17.3225,09:30:00,1.0,15.75,09:35:00,1.0,16.26,16.2892,16.8,09:50:00,1.0,15.78,09:45:00,1.0,16.6271,16.2892,17.79,09:55:00,1.0,15.78,09:45:00,1.0,17.05,16.2892,17.79,09:55:00,1.0,15.78,09:45:00,1.0,17.5861,16.2892,20.74,14:15:00,1.0,15.32,10:50:00,1.0,18.3,16.895,17.79,09:55:00,1.0,15.75,09:35:00,1.0,17.5861,17.625,20.74,14:15:00,1.0,15.32,10:50:00,1.0,18.3,16.895,17.88,10:05:00,1.0,15.52,10:30:00,1.0,15.52,15.5209,20.74,14:15:00,1.0,15.32,10:50:00,1.0,18.3,16.895,17.88,10:05:00,1.0,15.32,10:50:00,1.0,16.27,16.32,20.74,14:15:00,1.0,16.23,11:00:00,1.0,18.3,16.76,20.74,14:15:00,1.0,16.74,11:30:00,1.0,18.3,17.2604,20.74,14:15:00,1.0,16.8201,12:05:00,1.0,18.3,,
14.24,15.0,12.07,12.43,11773827,2021-02-10 06:00:00,GMDA,2021-02-10,9.89,False,43.98382204246713,5.337078651685391,15.23876404494382,False,False,False,False,False,59.34,59.34,586.87,,14.65,14.92,09:20:00,1.0,12.83,09:30:00,1.0,13.4,13.4552,15.0,10:00:00,1.0,12.07,15:10:00,1.0,12.37,13.4552,14.6,09:30:00,1.0,12.83,09:30:00,1.0,14.28,14.3,14.54,09:50:00,1.0,13.7,09:45:00,1.0,14.4316,14.3,14.8851,09:55:00,1.0,13.7,09:45:00,1.0,14.875,14.3,15.0,10:00:00,1.0,13.7,09:45:00,1.0,14.23,14.3,15.0,10:00:00,1.0,12.07,15:10:00,1.0,12.37,13.4552,15.0,10:00:00,1.0,12.83,09:30:00,1.0,14.23,14.25,15.0,10:00:00,1.0,12.07,15:10:00,1.0,12.37,13.4552,15.0,10:00:00,1.0,12.8,10:30:00,1.0,12.8,12.81,13.3,10:30:00,2.0,12.07,15:10:00,1.0,12.37,13.4552,15.0,10:00:00,1.0,12.12,10:50:00,1.0,12.63,12.6429,13.03,11:40:00,1.0,12.07,15:10:00,1.0,12.37,12.6201,13.03,11:40:00,1.0,12.07,15:10:00,1.0,12.37,12.52,13.0,12:50:00,2.0,12.07,15:10:00,1.0,12.37,,
6.99,7.19,5.67,6.06,8520667,2021-02-10 06:00:00,GNFT,2021-02-10,5.29,False,32.136105860113425,2.8612303290414904,18.884120171673825,False,False,False,False,False,45.75,45.75,242.02,,7.23,7.32,07:35:00,1.0,6.65,09:20:00,1.0,6.755,6.72,7.19,09:30:00,1.0,5.67,14:25:00,1.0,6.06,6.72,7.19,09:30:00,1.0,6.32,09:35:00,1.0,6.4022,6.4022,6.6304,09:45:00,1.0,6.31,09:50:00,1.0,6.41,6.4022,6.6376,09:55:00,1.0,6.31,09:50:00,1.0,6.5165,6.4022,6.6999,10:00:00,1.0,6.31,09:50:00,1.0,6.61,6.4022,6.93,10:10:00,1.0,5.67,14:25:00,1.0,6.06,6.72,7.19,09:30:00,1.0,6.31,09:50:00,1.0,6.61,6.62,6.93,10:10:00,1.0,5.67,14:25:00,1.0,6.06,6.72,7.19,09:30:00,1.0,6.28,10:25:00,1.0,6.4,6.42,6.6415,11:40:00,1.0,5.67,14:25:00,1.0,6.06,6.72,7.19,09:30:00,1.0,6.28,10:25:00,1.0,6.3203,6.357,6.6415,11:40:00,1.0,5.67,14:25:00,1.0,6.06,6.4799,6.6415,11:40:00,1.0,5.67,14:25:00,1.0,6.06,6.5378,6.6,12:00:00,1.0,5.67,14:25:00,1.0,6.06,,
18.25,18.79,17.71,18.5,35673759,2021-08-09 05:00:00,GNOG,2021-08-09,12.27,True,48.73675631621842,2.9589041095890365,2.9589041095890365,False,False,False,False,False,46.59,46.59,571.66,,12.4,19.2,08:23:00,2.0,12.25,07:39:00,1.0,18.115,18.1201,18.79,15:31:00,2.0,17.71,09:38:00,1.0,18.5,18.1201,18.27,09:30:00,1.0,17.71,09:38:00,1.0,18.1,18.08,18.38,09:50:00,1.0,17.92,09:45:00,1.0,18.37,18.08,18.59,09:52:00,1.0,17.92,09:45:00,1.0,18.3,18.08,18.59,09:52:00,1.0,17.92,09:45:00,1.0,18.4995,18.08,18.79,15:31:00,2.0,17.92,09:45:00,1.0,18.5,18.1201,18.59,09:52:00,1.0,17.71,09:38:00,1.0,18.4995,18.5099,18.79,15:31:00,2.0,17.93,10:45:00,1.0,18.5,18.1201,18.71,10:02:00,1.0,17.71,09:38:00,1.0,18.2567,18.255,18.79,15:31:00,2.0,17.93,10:45:00,1.0,18.5,18.1201,18.71,10:02:00,1.0,17.71,09:38:00,1.0,18.175,18.1725,18.79,15:31:00,2.0,17.95,11:13:00,2.0,18.5,18.0499,18.79,15:31:00,2.0,17.96,11:39:00,1.0,18.5,18.18,18.79,15:31:00,2.0,18.02,12:14:00,1.0,18.5,,
6.83,6.86,5.72,6.19,5198530,2021-02-04 06:00:00,GNPX,2021-02-04,5.63,False,21.31438721136768,0.4392386530014677,16.251830161054176,False,False,False,False,False,47.37,47.37,266.69,,6.64,7.2,08:00:00,1.0,6.2,09:30:00,1.0,6.7455,6.7,6.86,09:30:00,1.0,5.72,11:35:00,2.0,6.19,6.7,6.86,09:30:00,1.0,6.2,09:30:00,1.0,6.7299,6.7399,6.76,09:45:00,1.0,6.4201,09:50:00,1.0,6.4699,6.7399,6.76,09:45:00,1.0,6.3601,09:55:00,1.0,6.3709,6.7399,6.76,09:45:00,1.0,6.18,10:00:00,1.0,6.1801,6.7399,6.76,09:45:00,1.0,5.72,11:35:00,2.0,6.19,6.7,6.86,09:30:00,1.0,6.18,10:00:00,1.0,6.1801,6.18,6.51,10:15:00,1.0,5.72,11:35:00,2.0,6.19,6.7,6.86,09:30:00,1.0,6.18,10:00:00,2.0,6.44,6.4399,6.49,10:30:00,1.0,5.72,11:35:00,2.0,6.19,6.7,6.86,09:30:00,1.0,6.16,10:45:00,1.0,6.3147,6.31,6.36,11:00:00,3.0,5.72,11:35:00,2.0,6.19,6.01,6.28,13:30:00,1.0,5.72,11:35:00,2.0,6.19,5.82,6.28,13:30:00,1.0,5.77,12:15:00,1.0,6.19,,
